method,seed,event,onset,detect,latency,fell,V,tilt_rms,dist,false_alarm,request_t,compute_latency,trial_dist,coupling,w_swing,b
grid,2,7,56.45,59.47,3.019999999999996,1,-2.0,75.02347955934064,1.4133414543573615,0,59.46,0.00999999999999801,112.21033234259025,8.295851950090736,21.492007198634298,2.6240259102989802
grid,2,8,67.81,70.83,3.019999999999996,1,-2.0,11.2706697831812,4.707348704731356,0,70.82000000000001,0.009999999999990905,112.21033234259025,11.076046895864998,16.752987678971852,0.9746092095443726
grid,2,9,85.24,86.53,1.2900000000000063,1,-2.0,nan,0.7020396128431727,0,86.52,0.010000000000005116,112.21033234259025,7.4361167533038035,11.900497794648302,8.487842452648756
grid,2,10,90.73,92.24,1.509999999999991,1,-2.0,69.76570502280087,0.8332090268035941,0,92.23,0.009999999999990905,112.21033234259025,10.71023167492308,15.877136664881213,1.72871862709975
grid,2,11,99.52,99.67,0.15000000000000568,1,-2.0,12.557992711800527,2.176363868183735,0,99.66,0.010000000000005116,112.21033234259025,11.913280144724721,12.78737328708119,0.23851591830490437
grid,2,12,121.58,122.37,0.7900000000000063,1,-2.0,nan,0.6846797612182627,0,122.36,0.010000000000005116,112.21033234259025,4.599761569058819,24.323957107729306,6.8010916645516035
grid,2,13,129.37,132.39000000000001,3.0200000000000102,1,-2.0,11.690053601853672,1.1130493642915766,0,132.38,0.010000000000019327,112.21033234259025,8.143845459548196,15.239585249404957,3.1308629728595654
grid,2,14,154.41,157.43,3.0200000000000102,1,-2.0,11.396186579511276,4.132937512121536,0,157.42000000000002,0.009999999999990905,112.21033234259025,6.0604277257343755,17.59528667552596,1.2041411242096014
grid,2,15,177.44,180.46,3.0200000000000102,1,-2.0,11.231861254753426,3.5675668268302516,0,180.45000000000002,0.009999999999990905,112.21033234259025,11.195226729230109,19.400256224226567,0.7785031610908498
grid,2,16,196.23000000000002,199.17000000000002,2.9399999999999977,1,-2.0,47.89776483268694,1.669316482497436,0,199.16,0.010000000000019327,112.21033234259025,9.771330484274177,22.539518112128768,2.777251101482551
grid,2,17,203.04,204.21,1.170000000000016,1,-2.0,nan,0.6673823613930381,0,204.20000000000002,0.009999999999990905,112.21033234259025,7.957621828168836,23.93996206939287,2.2321779442017466
grid,2,18,209.94,212.96,3.0200000000000102,1,-2.0,16.10321557418763,3.4396182309965866,0,212.95000000000002,0.009999999999990905,112.21033234259025,7.73741204974769,22.881577157049772,4.7867296903715415
grid,2,19,223.34,224.55,1.210000000000008,1,-2.0,78.96262978659249,0.6931347357163844,0,224.54,0.010000000000019327,112.21033234259025,8.067946172389806,12.367718559275037,3.3739325980241635
grid,2,20,229.86,232.88,3.019999999999982,1,-2.0,13.40249657244242,4.223825353267671,0,232.87,0.009999999999990905,112.21033234259025,7.576863108189897,23.131169038350336,9.289665407661316
grid,2,21,244.63,246.70000000000002,2.0700000000000216,1,-2.0,45.57097913186132,1.0254421089893953,0,246.69,0.010000000000019327,112.21033234259025,10.404264585723087,21.154563822231342,5.1743424667424085
grid,2,22,251.01000000000002,251.13,0.11999999999997613,1,-2.0,32.15777394901999,0.8281762392808361,0,251.12,0.009999999999990905,112.21033234259025,11.603527873114771,18.629404790727115,2.3269113340484666
grid,2,23,257.09000000000003,258.32,1.2299999999999613,1,-2.0,nan,0.8323862514339879,0,258.31,0.009999999999990905,112.21033234259025,5.110920893111086,23.12033341824123,7.705520782102104
grid,2,24,263.14,264.68,1.5400000000000205,1,-2.0,nan,0.6775349018678014,0,264.67,0.009999999999990905,112.21033234259025,4.11257361025842,19.738144249480058,4.200997876976073
grid,2,25,273.05,273.79,0.7400000000000091,1,-2.0,72.66246306352008,0.6236334173094633,0,273.78000000000003,0.009999999999990905,112.21033234259025,10.797465948952055,11.288121605687126,3.203442232454426
grid,2,26,282.34000000000003,282.39,0.049999999999954525,1,-2.0,32.33238055726537,0.7864340766917053,0,282.38,0.009999999999990905,112.21033234259025,8.78120042570459,13.849734414558679,5.573265716353402
grid,2,27,287.17,288.29,1.1200000000000045,1,-2.0,70.13784676046684,0.6990747679871419,0,288.28000000000003,0.009999999999990905,112.21033234259025,6.311681063549127,24.773883951044837,7.954006280824133
grid,2,28,292.59000000000003,293.91,1.3199999999999932,1,-2.0,nan,0.8171077890337273,0,293.90000000000003,0.009999999999990905,112.21033234259025,6.413871607856429,21.35427421588331,1.9497513013784378
grid,3,1,4.49,5.54,1.0499999999999998,1,-2.0,15.4603045847975,2.2767991529858413,0,5.53,0.009999999999999787,71.23523269118229,7.607,13.0498,10.0
grid,3,2,15.14,16.17,1.0300000000000011,1,-2.0,12.078001579503567,-4.206918277766603,0,16.16,0.010000000000001563,71.23523269118229,11.239293854107046,24.71012253751654,0.5948028561633856
grid,3,3,46.01,47.050000000000004,1.0400000000000063,1,-2.0,26.47860910435722,1.5360824123659471,0,47.04,0.010000000000005116,71.23523269118229,9.927229745491953,24.977938599474907,4.054875676432171
grid,3,4,54.06,54.94,0.8799999999999955,1,-2.0,11.106911271446736,-2.2918679371221415,0,54.93,0.00999999999999801,71.23523269118229,6.565118587732396,24.25943619188193,6.328557596891387
grid,3,5,85.57000000000001,85.71000000000001,0.14000000000000057,1,-2.0,32.5874022915549,0.6335145194752343,0,85.7,0.010000000000005116,71.23523269118229,7.110790997509825,14.361430892852578,3.113816753000758
grid,3,6,94.5,95.62,1.1200000000000045,1,-2.0,32.08315112225624,1.04320656286996,0,95.61,0.010000000000005116,71.23523269118229,6.821171497448228,15.487469084819185,9.731178217278245
grid,3,7,101.31,102.38,1.0699999999999932,1,-2.0,21.184386631487552,1.8753398646570787,0,102.37,0.009999999999990905,71.23523269118229,9.505466593145488,16.730265352246377,1.7012403539048395
grid,3,8,110.25,111.32000000000001,1.0700000000000074,1,-2.0,12.342500245890237,-2.5450218871949986,0,111.31,0.010000000000005116,71.23523269118229,8.66297300041623,18.603268574450198,0.873207002707227
grid,3,9,141.47,142.47,1.0,1,-2.0,21.78251485870319,1.3980387178991585,0,142.46,0.009999999999990905,71.23523269118229,7.128317465654199,12.03943721335542,8.404555290310315
grid,3,10,149.75,150.85,1.0999999999999943,1,-2.0,30.504663552270753,1.107479668039236,0,150.84,0.009999999999990905,71.23523269118229,8.888536116194356,17.59722743596307,2.0380317861671857
grid,3,11,159.59,160.64000000000001,1.0500000000000114,1,-2.0,20.34508043252279,1.8981132591343126,0,160.63,0.010000000000019327,71.23523269118229,4.528340373793898,24.05538765445411,3.239078836765771
grid,3,12,168.0,168.14000000000001,0.14000000000001478,1,-2.0,34.76851067911515,0.6766635226953817,0,168.13,0.010000000000019327,71.23523269118229,11.57821952081519,17.24433139527244,6.030641395819747
grid,3,13,172.65,172.94,0.28999999999999204,1,-2.0,33.59371097196861,0.6782717431765235,0,172.93,0.009999999999990905,71.23523269118229,4.008567018157331,21.435814569981012,2.4775329222207048
grid,3,14,180.87,181.92000000000002,1.0500000000000114,1,-2.0,33.909325104767696,0.8242521405645675,0,181.91,0.010000000000019327,71.23523269118229,5.837729613667822,19.90427577810875,9.114852631240517
grid,3,15,187.61,187.75,0.13999999999998636,1,-2.0,34.56628814261837,0.8519526241579385,0,187.74,0.009999999999990905,71.23523269118229,8.222660571928898,23.399245263841955,9.279519423630544
grid,3,16,193.55,194.55,1.0,1,-2.0,18.83614756449333,1.7205555779088755,0,194.54,0.010000000000019327,71.23523269118229,4.414650136517456,12.38591974605378,1.8899551288663317
grid,3,17,201.55,202.58,1.0300000000000011,1,-2.0,12.419449550340921,2.663582314760639,0,202.57,0.010000000000019327,71.23523269118229,4.655161817355635,11.200356206718848,8.591984887077679
grid,3,18,213.97,214.96,0.9900000000000091,1,-2.0,23.515400898048423,1.1209179936488596,0,214.95000000000002,0.009999999999990905,71.23523269118229,7.643778957816731,10.142048281414297,5.5945488930816945
grid,3,19,221.56,222.64000000000001,1.0800000000000125,1,-2.0,33.72549784299597,0.8832869209614387,0,222.63,0.010000000000019327,71.23523269118229,8.356708178780226,11.476931325403026,2.3751470578393796
grid,3,20,229.48000000000002,230.68,1.1999999999999886,1,-2.0,11.45382357039836,-1.3500551258594413,0,230.67000000000002,0.009999999999990905,71.23523269118229,11.766107606275801,20.482334130402794,9.913095059133815
grid,3,21,266.2,266.29,0.09000000000003183,1,-2.0,26.500408896690647,0.862615231756287,0,266.28000000000003,0.009999999999990905,71.23523269118229,5.075042972358693,16.887599337835365,1.6164573675977498
grid,3,22,271.94,272.11,0.17000000000001592,1,-2.0,30.657225717242035,0.9325157543700371,0,272.1,0.009999999999990905,71.23523269118229,11.727464057394613,15.215579597113319,8.027390439971002
grid,3,23,277.90000000000003,277.95,0.049999999999954525,1,-2.0,21.968502757559506,1.1262609242559591,0,277.94,0.009999999999990905,71.23523269118229,9.054127765693387,15.877871950636813,7.647856672227073
grid,3,24,285.77,286.81,1.0400000000000205,0,-0.6570618602817906,9.258029316709473,5.107069052347043,0,286.8,0.009999999999990905,71.23523269118229,10.018637359426044,19.804143598907714,4.1273884150491655
grid,4,1,4.49,5.55,1.0599999999999996,1,-2.0,20.027564523967488,1.5816033776965894,0,5.54,0.009999999999999787,66.9540837337445,7.607,13.0498,10.0
grid,4,2,14.68,15.06,0.3800000000000008,1,-2.0,14.063769194627415,2.395709882054759,0,15.05,0.009999999999999787,66.9540837337445,11.507117986803454,24.411407604809135,8.92086230177334
grid,4,3,27.5,27.64,0.14000000000000057,1,-2.0,14.27518098245327,1.96851698924878,0,27.63,0.010000000000001563,66.9540837337445,9.73989549701305,10.795150976876165,2.980824731479141
grid,4,4,39.300000000000004,39.75,0.44999999999999574,1,-2.0,10.225515496845013,3.4735981286676587,0,39.74,0.00999999999999801,66.9540837337445,5.1497623491267746,21.912220043091246,1.666731418524097
grid,4,5,54.07,55.160000000000004,1.0900000000000034,1,-2.0,14.225576495918814,2.299388949464298,0,55.15,0.010000000000005116,66.9540837337445,10.557007324904562,12.601043340691565,2.810565314281123
grid,4,6,66.94,68.08,1.1400000000000006,1,-2.0,11.679831958681133,3.928666730211681,0,68.07000000000001,0.009999999999990905,66.9540837337445,5.321187965283824,19.658840613075547,5.980576332823155
grid,4,7,89.49,90.5,1.0100000000000051,1,-2.0,15.99574526508023,3.266709147601862,0,90.49,0.010000000000005116,66.9540837337445,10.453784275918446,24.538531358754007,5.060978730642537
grid,4,8,100.57000000000001,101.74000000000001,1.1700000000000017,1,-2.0,11.005411452758592,-4.184109207233895,0,101.73,0.010000000000005116,66.9540837337445,8.227788426779753,21.57605040230206,7.880028734670454
grid,4,9,141.95000000000002,143.04,1.089999999999975,1,-2.0,33.00143528754889,0.965242098315656,0,143.03,0.009999999999990905,66.9540837337445,4.632149540108854,18.98461154289865,7.813740344078566
grid,4,10,152.15,153.04,0.8899999999999864,1,-2.0,14.329621593911227,2.386696679035218,0,153.03,0.009999999999990905,66.9540837337445,9.562766550151828,14.571807851416537,3.5804337613351165
grid,4,11,166.46,167.57,1.1099999999999852,1,-2.0,11.451174864164336,-3.502309170002299,0,167.56,0.009999999999990905,66.9540837337445,6.255177214236344,21.16798342191666,9.965385400732744
grid,4,12,209.15,210.35,1.1999999999999886,1,-2.0,38.07100495728665,0.9037359104140208,0,210.34,0.009999999999990905,66.9540837337445,5.059739124723569,19.459100564695696,5.214106877673474
grid,4,13,216.08,217.1,1.0199999999999818,1,-2.0,11.246529161323595,5.3321867467715265,0,217.09,0.009999999999990905,66.9540837337445,8.30224802491912,18.84347654915041,8.463987976819533
grid,4,14,272.46,273.56,1.1000000000000227,1,-2.0,35.07212086156014,0.9241227821845683,0,273.55,0.009999999999990905,66.9540837337445,7.31353433942344,12.888484172281204,6.677925231035836
grid,4,15,281.28000000000003,282.29,1.009999999999991,1,-2.0,11.755480656926709,4.915586897750494,0,282.28000000000003,0.009999999999990905,66.9540837337445,7.097877496697251,22.962683114520964,7.096418097146746
bo,0,1,4.49,5.47,0.9799999999999995,1,-2.0,78.68477947781201,0.6349515447867979,0,5.46,0.009999999999999787,108.5658437494046,7.607,13.0498,10.0
bo,0,2,11.66,14.68,3.0199999999999996,1,-2.0,14.04169424988054,3.5647788982425723,0,14.67,0.009999999999999787,108.5658437494046,8.214315415846965,23.529978213383085,0.3342423872082148
bo,0,3,26.23,28.73,2.5,1,-2.0,35.2159662147534,1.4061755627595058,0,28.72,0.010000000000001563,108.5658437494046,9.491332338419994,20.264849400094295,1.6562762122874253
bo,0,4,35.76,38.78,3.020000000000003,1,-2.0,19.627033682302987,2.0316150505139667,0,38.77,0.00999999999999801,108.5658437494046,4.414778673191577,10.195134648292525,5.7018344988655
bo,0,5,49.660000000000004,,nan,1,-2.0,nan,0.6359523201395518,0,50.64,nan,108.5658437494046,7.607,13.0498,10.0
bo,0,6,56.82,58.44,1.6199999999999974,1,-2.0,55.64660152850974,0.9865543193154842,0,58.32,0.11999999999999744,108.5658437494046,4.0,25.0,10.0
bo,0,7,63.190000000000005,64.78,1.5899999999999963,1,-2.0,47.10243464161352,0.7584630204872411,0,64.66,0.12000000000000455,108.5658437494046,12.0,25.0,10.0
bo,0,8,71.18,74.35000000000001,3.1700000000000017,1,-2.0,13.062664280143526,-1.119289339477099,0,74.19,0.1600000000000108,108.5658437494046,12.0,10.0,0.1
bo,0,9,91.59,94.53,2.9399999999999977,1,-2.0,56.467951125723,1.5329243670754238,0,94.37,0.1599999999999966,108.5658437494046,4.0,25.0,0.1
bo,0,10,101.66,102.41,0.75,1,-2.0,68.50398821608518,0.3303280707231835,0,102.24000000000001,0.1699999999999875,108.5658437494046,4.0,10.0,0.1
bo,0,11,107.57000000000001,110.77,3.1999999999999886,1,-2.0,12.063967684867373,4.242804615983843,0,110.58,0.18999999999999773,108.5658437494046,12.0,25.0,0.1
bo,0,12,123.41,125.18,1.7700000000000102,1,-2.0,27.6725883596826,1.297554419088911,0,125.06,0.12000000000000455,108.5658437494046,12.0,10.0,10.0
bo,0,13,130.0,131.8,1.8000000000000114,1,-2.0,57.93381986121351,1.0354023339102767,0,131.51,0.29000000000002046,108.5658437494046,4.0,25.0,10.0
bo,0,14,139.07,139.36,0.29000000000002046,1,-2.0,25.52253077144477,0.5983619315129474,0,139.12,0.2400000000000091,108.5658437494046,4.0,10.0,0.1
bo,0,15,147.48,150.74,3.2600000000000193,1,-2.0,15.153245956930922,1.0716840689747613,0,150.49,0.25,108.5658437494046,12.0,10.0,0.1
bo,0,16,165.69,167.33,1.6400000000000148,1,-2.0,nan,0.9138076438845815,0,167.14000000000001,0.18999999999999773,108.5658437494046,12.0,25.0,10.0
bo,0,17,172.27,173.9,1.6299999999999955,1,-2.0,68.69970179631697,0.8596002471574948,0,173.73,0.17000000000001592,108.5658437494046,4.0,25.0,0.1
bo,0,18,178.93,180.62,1.6899999999999977,1,-2.0,60.91743187725111,0.8899447688751323,0,180.43,0.18999999999999773,108.5658437494046,4.0,10.0,10.0
bo,0,19,188.84,189.18,0.3400000000000034,1,-2.0,45.188094863795136,0.5997831574727002,0,188.94,0.2400000000000091,108.5658437494046,12.0,25.0,0.1
bo,0,20,194.74,197.42000000000002,2.680000000000007,1,-2.0,27.07970242780714,1.5178338984006245,0,197.15,0.27000000000001023,108.5658437494046,12.0,10.0,10.0
bo,0,21,202.32,203.17000000000002,0.8500000000000227,1,-2.0,nan,0.6407014742368631,0,203.05,0.12000000000000455,108.5658437494046,4.0,25.0,10.0
bo,0,22,208.15,209.79,1.6399999999999864,1,-2.0,62.08101552858437,0.9128332800739827,0,209.65,0.13999999999998636,108.5658437494046,4.0,10.0,0.1
bo,0,23,215.35,217.87,2.5200000000000102,1,-2.0,31.35551748442507,1.5703098154034905,0,217.66,0.21000000000000796,108.5658437494046,12.0,10.0,0.1
bo,0,24,223.44,226.61,3.170000000000016,1,-2.0,13.495294489260965,4.515297275450294,0,226.45000000000002,0.1599999999999966,108.5658437494046,12.0,25.0,10.0
bo,0,25,239.0,240.17000000000002,1.170000000000016,1,-2.0,nan,0.7151689469514224,0,240.01,0.160000000000025,108.5658437494046,4.0,10.0,10.0
bo,0,26,247.39000000000001,249.08,1.6899999999999977,1,-2.0,nan,0.8488876526918148,0,248.85,0.2300000000000182,108.5658437494046,4.0,25.0,0.1
bo,0,27,252.53,253.42000000000002,0.8900000000000148,1,-2.0,78.73771903688203,0.5659120429522773,0,253.25,0.17000000000001592,108.5658437494046,12.0,25.0,0.1
bo,0,28,257.14,257.46,0.3199999999999932,1,-2.0,46.45242646048211,0.5568743834528078,0,257.25,0.20999999999997954,108.5658437494046,12.0,10.0,10.0
bo,0,29,261.36,263.74,2.3799999999999955,1,-2.0,nan,1.141691725915436,0,263.54,0.19999999999998863,108.5658437494046,4.0,25.0,10.0
bo,0,30,271.59000000000003,274.34000000000003,2.75,1,-2.0,78.76820675067516,1.2651193200293704,0,274.13,0.21000000000003638,108.5658437494046,12.0,10.0,0.1
bo,0,31,281.29,284.44,3.1499999999999773,0,-0.9848839694845898,7.862565995356068,0.23176362449947874,0,284.3,0.13999999999998636,108.5658437494046,12.0,25.0,10.0
bo,1,1,4.49,5.62,1.13,1,-2.0,13.465398436779887,2.4470669856294487,0,5.61,0.009999999999999787,102.87381160234081,7.607,13.0498,10.0
bo,1,2,16.71,18.0,1.2899999999999991,1,-2.0,10.602245482104665,5.318470273447556,0,17.990000000000002,0.00999999999999801,102.87381160234081,4.553508515806722,21.920102545253386,9.606850552002085
bo,1,3,35.44,36.6,1.1600000000000037,1,-2.0,42.97160905134085,0.9007761332051007,0,36.59,0.00999999999999801,102.87381160234081,7.318415582322755,18.52878940434727,3.431183000517782
bo,1,4,41.12,42.800000000000004,1.6800000000000068,1,-2.0,11.462942556067526,5.067054497876182,0,42.79,0.010000000000005116,102.87381160234081,8.549509243468993,24.00027956541306,6.726988134426447
bo,1,5,60.22,61.870000000000005,1.6500000000000057,1,-2.0,58.79199221411041,0.8896200988387086,0,61.370000000000005,0.5,102.87381160234081,4.0,10.0,0.1
bo,1,6,67.28,68.59,1.3100000000000023,1,-2.0,18.58394894308477,1.8302139444568795,0,68.43,0.1599999999999966,102.87381160234081,12.0,10.0,0.1
bo,1,7,80.69,81.9,1.210000000000008,1,-2.0,17.21985721425225,2.937781151921559,0,81.8,0.10000000000000853,102.87381160234081,12.0,25.0,0.1
bo,1,8,91.63,93.51,1.8800000000000097,1,-2.0,13.680132455191385,3.3602790323797436,0,93.34,0.1700000000000017,102.87381160234081,4.0,25.0,0.1
bo,1,9,108.17,109.57000000000001,1.4000000000000057,1,-2.0,51.06581487658446,0.973263028759682,0,109.37,0.20000000000000284,102.87381160234081,12.0,25.0,10.0
bo,1,10,117.8,118.52,0.7199999999999989,1,-2.0,65.40035545874481,0.6462716708622551,0,118.3,0.21999999999999886,102.87381160234081,12.0,10.0,10.0
bo,1,11,123.19,123.48,0.29000000000000625,1,-2.0,36.8090900013366,0.5508746246617875,0,123.23,0.25,102.87381160234081,4.0,10.0,10.0
bo,1,12,128.88,129.42000000000002,0.5400000000000205,1,-2.0,33.81692638544162,0.331880558908459,0,129.22,0.20000000000001705,102.87381160234081,12.0,10.0,0.1
bo,1,13,137.34,138.75,1.4099999999999966,1,-2.0,44.938790797236265,1.029986816969263,0,138.48,0.27000000000001023,102.87381160234081,4.0,25.0,10.0
bo,1,14,146.51,148.4,1.8900000000000148,1,-2.0,13.784762619177933,3.0534083055784933,0,148.18,0.21999999999999886,102.87381160234081,4.0,10.0,0.1
bo,1,15,162.32,164.28,1.960000000000008,1,-2.0,11.384881344359844,12.048828830012539,0,164.06,0.21999999999999886,102.87381160234081,12.0,25.0,0.1
bo,1,16,233.72,235.61,1.8900000000000148,1,-2.0,10.831053800338546,5.708782921836928,0,235.33,0.28000000000000114,102.87381160234081,4.0,25.0,0.1
bo,1,17,255.61,256.2,0.589999999999975,1,-2.0,12.026570934227879,2.5150005444300234,0,255.95000000000002,0.24999999999997158,102.87381160234081,12.0,25.0,10.0
bo,1,18,281.74,283.63,1.8899999999999864,1,-2.0,29.014093020250307,1.421856874506986,0,283.47,0.15999999999996817,102.87381160234081,12.0,10.0,10.0
bo,1,19,289.83,290.08,0.25,1,-2.0,29.325180777472447,0.658855231924889,0,289.89,0.18999999999999773,102.87381160234081,4.0,10.0,10.0
bo,2,1,4.49,5.54,1.0499999999999998,1,-2.0,nan,0.7350987067897581,0,5.53,0.009999999999999787,114.5523023692477,7.607,13.0498,10.0
bo,2,2,10.26,13.280000000000001,3.0200000000000014,1,-2.0,23.866211489097196,1.7988960062565402,0,13.27,0.010000000000001563,114.5523023692477,10.273292248119711,10.326987753133029,7.864966540213895
bo,2,3,18.490000000000002,20.14,1.6499999999999986,1,-2.0,55.453403105100335,0.8179741844178654,0,20.13,0.010000000000001563,114.5523023692477,4.702340082940867,11.725524117844271,4.851950698765436
bo,2,4,26.1,27.62,1.5199999999999996,1,-2.0,69.63552651336585,0.8868723158977208,0,27.61,0.010000000000001563,114.5523023692477,9.558445688514077,21.304221553732386,9.530055115010013
bo,2,5,35.52,38.97,3.4499999999999957,1,-2.0,12.635453258714707,3.1652959810237995,0,38.53,0.4399999999999977,114.5523023692477,12.0,25.0,0.1
bo,2,6,55.76,57.5,1.740000000000002,1,-2.0,64.30002687198105,1.0141280027148056,0,57.39,0.10999999999999943,114.5523023692477,4.0,25.0,0.1
bo,2,7,65.26,66.46000000000001,1.2000000000000028,1,-2.0,nan,0.6953848659644919,0,66.32000000000001,0.14000000000000057,114.5523023692477,12.0,10.0,0.1
bo,2,8,74.48,77.65,3.1700000000000017,1,-2.0,11.297945715127717,-0.08469022033921547,0,77.49,0.1600000000000108,114.5523023692477,12.0,25.0,10.0
bo,2,9,101.58,102.28,0.7000000000000028,1,-2.0,58.75551439613195,0.8478584934638604,0,102.07000000000001,0.20999999999999375,114.5523023692477,4.0,25.0,10.0
bo,2,10,107.13,107.46000000000001,0.3300000000000125,1,-2.0,42.41060317295868,0.04275583506969838,0,107.27,0.19000000000001194,114.5523023692477,4.0,10.0,0.1
bo,2,11,115.21000000000001,118.37,3.1599999999999966,1,-2.0,12.604284170436232,4.496537152206457,0,118.22,0.15000000000000568,114.5523023692477,12.0,25.0,0.1
bo,2,12,133.37,136.56,3.1899999999999977,1,-2.0,40.79253193904289,1.3045929523494024,0,136.38,0.18000000000000682,114.5523023692477,12.0,10.0,10.0
bo,2,13,144.13,145.95000000000002,1.8200000000000216,1,-2.0,nan,0.9709319498250011,0,145.74,0.21000000000000796,114.5523023692477,4.0,25.0,10.0
bo,2,14,153.96,155.89000000000001,1.9300000000000068,1,-2.0,nan,0.9040379935605358,0,155.70000000000002,0.18999999999999773,114.5523023692477,4.0,10.0,0.1
bo,2,15,162.58,165.24,2.6599999999999966,1,-2.0,nan,1.2276985457207772,0,165.04,0.20000000000001705,114.5523023692477,4.0,25.0,0.1
bo,2,16,170.78,172.39000000000001,1.6100000000000136,1,-2.0,nan,0.9378458554625908,0,172.28,0.11000000000001364,114.5523023692477,12.0,10.0,0.1
bo,2,17,176.23,178.20000000000002,1.9700000000000273,1,-2.0,51.485080086274465,0.9774520943669103,0,178.02,0.18000000000000682,114.5523023692477,4.0,10.0,10.0
bo,2,18,184.3,187.1,2.799999999999983,1,-2.0,74.7395370276555,1.2339545508194618,0,186.91,0.18999999999999773,114.5523023692477,12.0,25.0,10.0
bo,2,19,190.61,192.39000000000001,1.7800000000000011,1,-2.0,68.22392247183119,0.9930416712893049,0,192.25,0.14000000000001478,114.5523023692477,12.0,25.0,0.1
bo,2,20,197.78,199.71,1.9300000000000068,1,-2.0,40.41049841075351,0.9900891292988092,0,199.58,0.12999999999999545,114.5523023692477,12.0,10.0,10.0
bo,2,21,205.51,208.47,2.960000000000008,1,-2.0,nan,1.3257881941780028,0,208.36,0.10999999999998522,114.5523023692477,4.0,25.0,0.1
bo,2,22,211.87,213.56,1.6899999999999977,1,-2.0,77.85946135561457,0.9143229511434754,0,213.45000000000002,0.10999999999998522,114.5523023692477,12.0,10.0,0.1
bo,2,23,218.58,221.61,3.030000000000001,1,-2.0,65.31752684729247,1.3200499416046512,0,221.5,0.11000000000001364,114.5523023692477,4.0,10.0,10.0
bo,2,24,226.54,227.63,1.0900000000000034,1,-2.0,nan,0.4789447059608847,0,227.49,0.13999999999998636,114.5523023692477,4.0,25.0,10.0
bo,2,25,235.98000000000002,239.19,3.2099999999999795,1,-2.0,18.009657089571814,2.8033869142759755,0,238.99,0.19999999999998863,114.5523023692477,4.0,10.0,0.1
bo,2,26,251.32,251.69,0.37000000000000455,1,-2.0,40.605214983797346,0.7159647581665354,0,251.48000000000002,0.20999999999997954,114.5523023692477,12.0,25.0,10.0
bo,2,27,257.14,259.18,2.0400000000000205,1,-2.0,17.353025941495275,2.3226841286027735,0,258.97,0.20999999999997954,114.5523023692477,12.0,25.0,0.1
bo,2,28,267.09000000000003,270.2,3.109999999999957,1,-2.0,61.83364669574663,1.3852402825096561,0,270.01,0.18999999999999773,114.5523023692477,4.0,25.0,0.1
bo,2,29,276.99,280.13,3.1399999999999864,1,-2.0,48.03986521291138,1.504225667132502,0,280.0,0.12999999999999545,114.5523023692477,12.0,10.0,0.1
bo,2,30,285.33,287.3,1.9700000000000273,1,-2.0,22.999942312840354,1.456142267981832,0,287.17,0.12999999999999545,114.5523023692477,12.0,10.0,10.0
bo,2,31,295.11,298.26,3.1499999999999773,0,-0.592119135818516,9.14720751182298,2.058099829504627,0,298.12,0.13999999999998636,114.5523023692477,4.0,10.0,10.0
bo,3,1,4.49,5.54,1.0499999999999998,1,-2.0,15.4603045847975,2.2767991529858413,0,5.53,0.009999999999999787,124.03801505651283,7.607,13.0498,10.0
bo,3,2,15.14,16.17,1.0300000000000011,1,-2.0,37.923743285682036,0.9319900991970549,0,16.16,0.010000000000001563,124.03801505651283,6.780388808732553,16.196659508704116,8.658863840410918
bo,3,3,22.77,22.89,0.120000000000001,1,-2.0,15.58595433359919,1.9107041856111753,0,22.88,0.010000000000001563,124.03801505651283,8.783229215868872,12.406623497285427,3.8775449394627897
bo,3,4,31.21,31.29,0.0799999999999983,1,-2.0,12.174795208558582,3.6386405864038256,0,31.28,0.00999999999999801,124.03801505651283,8.8323153472468,19.905943382407592,4.117428515842704
bo,3,5,47.04,48.57,1.5300000000000011,1,-2.0,25.303556122028795,1.435070371836428,0,48.08,0.490000000000002,124.03801505651283,4.0,10.0,0.1
bo,3,6,58.06,59.21,1.1499999999999986,1,-2.0,10.930426160000954,5.456390681811143,0,59.06,0.14999999999999858,124.03801505651283,4.0,25.0,10.0
bo,3,7,72.5,72.76,0.2600000000000051,1,-2.0,39.810743278608875,0.861099408713816,0,72.60000000000001,0.1599999999999966,124.03801505651283,12.0,25.0,0.1
bo,3,8,78.19,78.44,0.25,1,-2.0,27.432606490091096,0.6998831989570107,0,78.32000000000001,0.11999999999999034,124.03801505651283,12.0,10.0,10.0
bo,3,9,86.76,87.07000000000001,0.3100000000000023,1,-2.0,19.87430725022514,1.6743015654699818,0,86.95,0.12000000000000455,124.03801505651283,4.0,25.0,0.1
bo,3,10,95.14,95.38,0.23999999999999488,1,-2.0,33.22193604961461,0.8743997924552218,0,95.23,0.14999999999999147,124.03801505651283,12.0,25.0,10.0
bo,3,11,103.89,105.09,1.2000000000000028,1,-2.0,12.681912269957918,1.969377145442472,0,104.94,0.15000000000000568,124.03801505651283,12.0,10.0,0.1
bo,3,12,117.92,118.17,0.25,1,-2.0,21.189817059981063,1.0071760758780925,0,118.0,0.1700000000000017,124.03801505651283,4.0,10.0,10.0
bo,3,13,124.2,124.7,0.5,1,-2.0,17.799032363477192,1.867456292532374,0,124.41,0.29000000000000625,124.03801505651283,4.0,25.0,0.1
bo,3,14,136.99,138.25,1.259999999999991,1,-2.0,11.534438071385775,3.986972067568132,0,138.07,0.18000000000000682,124.03801505651283,12.0,25.0,10.0
