seed,method,trigger,triggered,fell,reached_end,dist,t_end,bands_crossed,trigger_t,fall_t,n_triggers,n_proposals,n_pauses,n_windows,mean_J,win_to_good,mean_tip,max_tip,mean_vx,baseline_ce,npz
63,noadapt,cusum,1,0,1,44.00170370447925,76.83,6,42.13,nan,1,13,1,23,0.8307776647400654,0,4.82007949728686,18.335716867658654,0.5739843726980208,0.22755555555555557,runs/nat_seed63_noadapt_cusum.npz
63,oracle,cusum,0,0,0,33.23470235402093,79.99,5,nan,nan,1,0,0,0,nan,-1,6.849888869221817,30.916291742337933,0.411474827479097,0.22755555555555557,runs/nat_seed63_oracle_cusum.npz
64,bo,cusum,1,1,0,13.603510652705546,22.42,2,19.38,22.42,1,3,0,3,-0.6157313937862615,0,5.317630346541206,73.98026834622006,0.6164122876087907,0.22755555555555557,runs/nat_seed64_bo_cusum.npz
64,grid,cusum,1,1,0,13.248568692378727,22.31,2,19.38,22.31,1,2,0,2,-0.5375434210381275,0,5.365275170996926,74.95380432455643,0.6012359340839575,0.22755555555555557,runs/nat_seed64_grid_cusum.npz
64,marxefe,cusum,1,0,1,44.00188613023443,77.13,6,19.38,nan,2,20,1,38,0.8553783483023526,0,6.021382956393369,17.263445796603666,0.5713140942598876,0.22755555555555557,runs/nat_seed64_marxefe_cusum.npz
64,noadapt,cusum,1,0,1,44.005966384340226,77.22,6,19.38,nan,2,20,1,38,0.8575246207138733,0,6.030913524659858,16.656344345455135,0.5706729183913029,0.22755555555555557,runs/nat_seed64_noadapt_cusum.npz
64,oracle,cusum,0,0,0,42.98351590723324,79.99,5,nan,nan,3,0,0,0,nan,-1,6.089523064141936,17.270559503500802,0.5381091159505155,0.22755555555555557,runs/nat_seed64_oracle_cusum.npz
65,bo,cusum,1,1,0,25.066324920112038,43.04,4,38.95,43.04,2,3,0,3,-0.33118920293585513,0,4.632215964682725,81.86564819732295,0.5854568505693044,0.22755555555555557,runs/nat_seed65_bo_cusum.npz
65,grid,cusum,1,1,0,25.250506292254702,42.44,4,38.95,42.44,2,3,0,3,-0.2789239545440068,0,4.3468069012965795,76.41183259202865,0.5991688987763274,0.22755555555555557,runs/nat_seed65_grid_cusum.npz
65,marxefe,cusum,1,1,0,25.18915017881519,44.85,4,38.95,44.85,2,2,1,4,0.03447971199773636,0,4.928614420281804,74.56967368144112,0.5628603324596257,0.22755555555555557,runs/nat_seed65_marxefe_cusum.npz
65,noadapt,cusum,1,1,0,25.188847864812416,44.410000000000004,4,38.95,44.410000000000004,2,3,1,4,0.01839732530605398,0,4.687111654798182,73.49724663350251,0.5688904697653169,0.22755555555555557,runs/nat_seed65_noadapt_cusum.npz
65,oracle,cusum,0,1,0,31.744196343185862,55.550000000000004,5,nan,55.550000000000004,3,0,0,0,nan,-1,7.051054777687424,73.39310827609968,0.575466877324062,0.22755555555555557,runs/nat_seed65_oracle_cusum.npz
66,bo,cusum,1,1,0,17.89494329835912,25.04,2,21.48,25.04,1,3,0,3,-0.1377994554922005,0,4.416910052944086,76.56271834173081,0.7416625561841086,0.22755555555555557,runs/nat_seed66_bo_cusum.npz
66,grid,cusum,1,1,0,19.359577840241702,26.310000000000002,3,21.48,26.310000000000002,1,4,0,4,-0.17988390197283438,0,5.133253587234832,80.56049980297155,0.7644689739645946,0.22755555555555557,runs/nat_seed66_grid_cusum.npz
66,marxefe,cusum,1,1,0,33.4989837621756,55.24,4,21.48,55.24,2,7,1,23,0.7490395672821348,0,4.213327067459492,62.168758570435536,0.6106274793674533,0.22755555555555557,runs/nat_seed66_marxefe_cusum.npz
66,noadapt,cusum,1,1,0,25.43967772716827,41.76,3,21.48,41.76,2,8,1,14,0.6366603422583557,0,5.091851347748412,35.01581481299012,0.6151089072242653,0.22755555555555557,runs/nat_seed66_noadapt_cusum.npz
66,oracle,cusum,0,0,0,42.57897794002063,79.99,6,nan,nan,2,0,0,0,nan,-1,4.827806549332536,15.836279581346474,0.533212615238081,0.22755555555555557,runs/nat_seed66_oracle_cusum.npz
67,bo,cusum,1,1,0,30.61348914211094,45.6,3,37.72,45.6,1,6,0,6,0.08390190093907417,0,3.9530166767012336,80.31227101701815,0.6811090447286625,0.22755555555555557,runs/nat_seed67_bo_cusum.npz
67,grid,cusum,1,1,0,34.918600329648896,47.64,4,37.72,47.64,1,7,0,7,0.2458526098292457,0,3.7067798708930497,46.62350871600305,0.7469994116505018,0.22755555555555557,runs/nat_seed67_grid_cusum.npz
67,marxefe,cusum,1,1,0,39.102483828378986,64.76,4,37.72,64.76,2,12,1,19,0.6138050890989931,0,4.355326474208361,47.4621732683661,0.6067884546890154,0.22755555555555557,runs/nat_seed67_marxefe_cusum.npz
67,noadapt,cusum,1,0,1,44.00420230845576,71.95,5,37.72,nan,1,10,1,22,0.8618279006675558,0,3.8037286773025736,17.429385568017963,0.6146488614985693,0.22755555555555557,runs/nat_seed67_noadapt_cusum.npz
67,oracle,cusum,0,1,0,14.893828128168089,26.88,2,nan,26.88,1,0,0,0,nan,-1,1.314507570943475,60.4480342846082,0.5609934436351298,0.22755555555555557,runs/nat_seed67_oracle_cusum.npz
68,bo,cusum,1,1,0,18.646578034887064,31.19,2,30.900000000000002,31.19,1,1,0,1,-2.0,-1,1.460803960128532,55.416195020916774,0.6036521472405935,0.22755555555555557,runs/nat_seed68_bo_cusum.npz
