slope_deg,seed,method,trigger,triggered,fell,trigger_t,fall_t,squash_t,t_surv,n_windows,mean_J,best_J,win_to_good,n_proposals,n_pauses,n_triggers,max_roll,dist_on_slope,baseline_ce,npz
10.0,92,grid,dt,1,1,22.44,25.97,nan,3.5300000000000002,3,-1.2059146175720041,-0.6148383662651984,-1,3,0,1,69.89334822705037,0.47405968100446216,2.2755555555555556,runs/slope10_seed92_grid_dt.npz
10.0,92,marxefe,dt,1,1,22.44,25.92,1.32,3.48,3,-1.103997957890096,-0.46685337297599094,-1,3,0,1,72.07233342404187,0.5842041149760142,2.2755555555555556,runs/slope10_seed92_marxefe_dt.npz
10.0,92,noadapt,dt,1,1,22.44,25.95,nan,3.5100000000000002,3,-1.2059146175720041,-0.6148383662651984,-1,3,0,1,69.54536431234641,0.4992082785531533,2.2755555555555556,runs/slope10_seed92_noadapt_dt.npz
10.0,92,oracle,dt,1,1,22.44,28.92,1.1,6.48,5,-0.9975573175188034,-0.22529434772630408,-1,5,0,1,71.23514746497155,1.3701475777201075,2.2755555555555556,runs/slope10_seed92_oracle_dt.npz
10.0,93,bo,dt,1,1,35.17,36.82,nan,1.6500000000000001,2,-1.7475129302125,-1.4950258604250002,-1,2,0,1,72.54791846352637,0.05390456182893644,2.2755555555555556,runs/slope10_seed93_bo_dt.npz
10.0,93,grid,dt,1,1,35.17,36.82,nan,1.6500000000000001,2,-1.7475129302125,-1.4950258604250002,-1,2,0,1,72.54791846352637,0.05390456182893644,2.2755555555555556,runs/slope10_seed93_grid_dt.npz
10.0,93,marxefe,dt,1,1,35.17,36.67,nan,1.5,2,-2.051215111518106,-2.0,-1,2,0,1,72.96201207337889,0.04276863875218595,2.2755555555555556,runs/slope10_seed93_marxefe_dt.npz
10.0,93,noadapt,dt,1,1,35.17,36.82,nan,1.6500000000000001,2,-1.7475129302125,-1.4950258604250002,-1,2,0,1,72.54791846352637,0.05390456182893644,2.2755555555555556,runs/slope10_seed93_noadapt_dt.npz
10.0,93,oracle,dt,1,1,35.17,39.51,nan,4.34,3,-0.8986492238361237,-0.2610112212065504,-1,3,0,1,72.85830000400709,0.7872603479774192,2.2755555555555556,runs/slope10_seed93_oracle_dt.npz
10.0,94,bo,dt,1,1,30.970000000000002,32.94,0.12,1.97,2,-1.4672897478128346,-0.9345794956256692,-1,2,0,1,73.535955629258,0.11027896606538867,2.2755555555555556,runs/slope10_seed94_bo_dt.npz
10.0,94,grid,dt,1,1,30.970000000000002,32.94,0.12,1.97,2,-1.4672897478128346,-0.9345794956256692,-1,2,0,1,73.535955629258,0.11027896606538867,2.2755555555555556,runs/slope10_seed94_grid_dt.npz
10.0,94,marxefe,dt,1,1,30.970000000000002,32.76,0.1,1.79,2,-1.6413860765882944,-1.2827721531765888,-1,2,0,1,73.34804186290742,0.0896170477598055,2.2755555555555556,runs/slope10_seed94_marxefe_dt.npz
10.0,94,noadapt,dt,1,1,30.970000000000002,32.94,0.12,1.97,2,-1.4672897478128346,-0.9345794956256692,-1,2,0,1,73.535955629258,0.11027896606538867,2.2755555555555556,runs/slope10_seed94_noadapt_dt.npz
10.0,94,oracle,dt,1,1,30.970000000000002,38.730000000000004,0.12,7.76,6,-0.519074032688814,0.23098671950711247,0,2,1,1,32.93604647070207,3.2552839287775583,2.2755555555555556,runs/slope10_seed94_oracle_dt.npz
10.0,95,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed95_bo_dt.npz
10.0,95,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed95_grid_dt.npz
10.0,95,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed95_marxefe_dt.npz
10.0,95,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed95_noadapt_dt.npz
10.0,95,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed95_oracle_dt.npz
10.0,96,bo,dt,1,1,27.48,28.990000000000002,nan,1.51,2,-2.068903898592559,-2.0,-1,2,0,1,73.014013047676,-0.01622365108021384,2.2755555555555556,runs/slope10_seed96_bo_dt.npz
10.0,96,grid,dt,1,1,27.48,28.990000000000002,nan,1.51,2,-2.068903898592559,-2.0,-1,2,0,1,73.014013047676,-0.01622365108021384,2.2755555555555556,runs/slope10_seed96_grid_dt.npz
10.0,96,marxefe,dt,1,1,27.48,28.97,nan,1.49,1,-2.0,-2.0,-1,1,0,1,74.36705293686063,-0.0486981603669836,2.2755555555555556,runs/slope10_seed96_marxefe_dt.npz
10.0,96,noadapt,dt,1,1,27.48,28.990000000000002,nan,1.51,2,-2.068903898592559,-2.0,-1,2,0,1,73.014013047676,-0.01622365108021384,2.2755555555555556,runs/slope10_seed96_noadapt_dt.npz
10.0,96,oracle,dt,1,1,27.48,30.26,nan,2.7800000000000002,2,-1.426464663250471,-0.8529293265009418,-1,2,0,1,74.22147498631888,0.19192036367291188,2.2755555555555556,runs/slope10_seed96_oracle_dt.npz
10.0,97,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed97_bo_dt.npz
10.0,97,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed97_grid_dt.npz
10.0,97,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed97_marxefe_dt.npz
10.0,97,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed97_noadapt_dt.npz
10.0,97,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed97_oracle_dt.npz
10.0,98,bo,dt,1,1,24.490000000000002,27.86,0.49,3.37,3,-1.2354546737289482,-0.30210870584771843,-1,3,0,1,72.07389379851264,0.3883208614705449,2.2755555555555556,runs/slope10_seed98_bo_dt.npz
10.0,98,grid,dt,1,1,24.490000000000002,27.88,0.49,3.39,3,-1.2354546737289482,-0.30210870584771843,-1,3,0,1,70.83612711241322,0.38266265398733346,2.2755555555555556,runs/slope10_seed98_grid_dt.npz
10.0,98,marxefe,dt,1,1,24.490000000000002,26.91,nan,2.42,2,-1.2450846040865289,-0.49016920817305776,-1,2,0,1,74.20720941477525,0.1868020171777225,2.2755555555555556,runs/slope10_seed98_marxefe_dt.npz
10.0,98,noadapt,dt,1,1,24.490000000000002,27.87,0.49,3.38,3,-1.2354546737289482,-0.30210870584771843,-1,3,0,1,74.00650082469446,0.3988119960523715,2.2755555555555556,runs/slope10_seed98_noadapt_dt.npz
10.0,98,oracle,dt,1,1,24.490000000000002,29.060000000000002,0.8300000000000001,4.57,4,-1.0690768195558915,0.009903445414035206,0,4,0,1,71.79507591440816,1.3119051356977511,2.2755555555555556,runs/slope10_seed98_oracle_dt.npz
10.0,99,bo,dt,1,1,33.78,35.31,nan,1.53,2,-2.1078508177993545,-2.0,-1,2,0,1,72.80067627318333,0.008394965731177706,2.2755555555555556,runs/slope10_seed99_bo_dt.npz
10.0,99,grid,dt,1,1,33.78,35.31,nan,1.53,2,-2.1078508177993545,-2.0,-1,2,0,1,72.80067627318333,0.008394965731177706,2.2755555555555556,runs/slope10_seed99_grid_dt.npz
10.0,99,marxefe,dt,1,1,33.78,35.21,nan,1.43,1,-2.0,-2.0,-1,1,0,1,72.62683238096757,0.026782686759750263,2.2755555555555556,runs/slope10_seed99_marxefe_dt.npz
10.0,99,noadapt,dt,1,1,33.78,35.31,nan,1.53,2,-2.1078508177993545,-2.0,-1,2,0,1,72.80067627318333,0.008394965731177706,2.2755555555555556,runs/slope10_seed99_noadapt_dt.npz
10.0,99,oracle,dt,1,1,33.78,36.01,nan,2.23,2,-1.4944691455257828,-0.9889382910515656,-1,2,0,1,71.86022815264965,0.2038440008295339,2.2755555555555556,runs/slope10_seed99_oracle_dt.npz
