method,seed,event,fell,n_win,dur,J,J_vx,J_pitch,J_roll,J_vy,mean_vx,const,V_old
noadapt,32,6,1,1000,10.0,0.17972836121693336,1.5654477593324285,0.015668409629352387,0.35473158426664453,,0.12629070392650707,-1.7561193920114921,-2.0
noadapt,32,7,1,1000,10.0,2.7158039963672223,4.122324579239646,0.005909576039210243,0.3436892330998578,,-0.18965333481229782,-1.7561193920114921,-2.0
noadapt,32,8,1,1000,10.0,0.1949835703479017,1.5948519688332803,0.0019532177932829356,0.3542977757328307,,0.16927892697157823,-1.7561193920114921,-2.0
noadapt,32,9,0,1000,10.0,3.800454854092568,5.523172167035753,0.000455471130036498,0.03294660793827009,,-0.314572929576577,-1.7561193920114921,-0.47016907248358863
noadapt,33,1,1,1000,10.0,2.442213400159631,3.8627481922556015,0.0033427692009053277,0.33224183071461666,,-0.16128002281841622,-1.7561193920114921,-2.0
noadapt,33,2,1,1000,10.0,3.3168331714206887,4.73703257346138,0.011497741734693282,0.32442224823610705,,-0.20786486140122215,-1.7561193920114921,-2.0
noadapt,33,3,1,1000,10.0,-0.03137159739868234,1.3731905222226342,0.0041805563048552905,0.3473767160853203,,0.24311036451019075,-1.7561193920114921,-2.0
noadapt,33,4,1,805,8.05,-0.07640290901591484,1.239148618858805,0.024677479373744718,0.41589038476302764,,0.2685988973622495,-1.7561193920114921,-2.0
noadapt,33,5,1,1000,10.0,0.12909794838052902,1.522741099470951,0.06252984642237192,0.29994639449869853,,0.154472718822447,-1.7561193920114921,-2.0
noadapt,33,6,0,1000,10.0,4.048672001132987,5.768946626565174,0.000558952094500415,0.03528581448480369,,-0.3281333777673369,-1.7561193920114921,-0.4794264346021545
noadapt,34,1,1,1000,10.0,4.690020565969336,6.040802896284601,0.043083008320952305,0.36225405337527444,,-0.342167456877685,-1.7561193920114921,-2.0
noadapt,34,2,1,1000,10.0,0.5803247609649582,1.9711378428510093,0.008319469976449157,0.35698684014899196,,0.10039534373895839,-1.7561193920114921,-2.0
noadapt,34,3,1,1000,10.0,-0.67459888519857,0.673086602062583,0.02333697789573589,0.3850969268546033,,0.34566571465203366,-1.7561193920114921,-2.0
noadapt,34,4,1,1000,10.0,2.6833841922072073,4.068214878488739,0.009840092801878284,0.36144861292808206,,-0.13672545890322113,-1.7561193920114921,-2.0
noadapt,34,5,0,1000,10.0,-0.7778256903790818,0.9401891556034223,0.0005835245890643352,0.037521021439923724,,0.19194477907556554,-1.7561193920114921,-0.11195889832215761
noadapt,35,1,1,1000,10.0,0.23696004150524863,1.6205094431192169,0.01607281777574701,0.3564971726217769,,0.12122967166021681,-1.7561193920114921,-2.0
noadapt,35,2,1,1000,10.0,-0.7915562339757661,0.6034008481844442,0.0019226388115077195,0.35923967103977417,,0.3756634978438252,-1.7561193920114921,-2.0
noadapt,35,3,1,1000,10.0,0.8790906273385022,2.2931572196277896,0.026918866753876912,0.31513393296832765,,0.05115630912632565,-1.7561193920114921,-2.0
noadapt,35,4,1,1000,10.0,0.11131440471152976,1.5304320585534974,0.0029436177675916863,0.3340581204019327,,0.1832575817964052,-1.7561193920114921,-2.0
noadapt,35,5,0,1000,10.0,4.23877119656418,5.9595683613559265,0.00047730646799292657,0.034844920751752835,,-0.342519940709863,-1.7561193920114921,-0.4790532810484077
noadapt,36,1,1,1000,10.0,5.359929608010848,6.7315261492726615,0.012895348454629259,0.371627502295049,,-0.36279290091148847,-1.7561193920114921,-2.0
noadapt,36,2,1,1000,10.0,1.1634027713419655,2.526234096998627,0.0031126014130422697,0.3901754649417883,,-0.0045867440867275915,-1.7561193920114921,-2.0
noadapt,36,3,1,1000,10.0,5.107404565156228,6.500621705988397,0.001655284879714052,0.36124696629960856,,-0.3391092501898192,-1.7561193920114921,-2.0
noadapt,36,4,1,1000,10.0,0.19221824427862244,1.6201719609001428,0.005213213441366983,0.3229524619486049,,0.159172497085766,-1.7561193920114921,-2.0
noadapt,36,5,1,1000,10.0,2.1594994830276697,3.50191734921254,0.02794657349022654,0.3857549523363953,,-0.1179093234999066,-1.7561193920114921,-2.0
noadapt,36,6,1,1000,10.0,5.219938694180023,6.575201964055825,0.0347466477618524,0.36610947437383695,,-0.3728859028011483,-1.7561193920114921,-2.0
noadapt,36,7,1,1000,10.0,5.717172006744956,7.134861473867192,0.0023350455711293795,0.33609487931812676,,-0.4036528628854348,-1.7561193920114921,-2.0
noadapt,36,8,0,1000,10.0,1.0732289683097842,2.7958748056596394,0.000500178772795732,0.03297337588884116,,-0.07012267792892092,-1.7561193920114921,-0.46522286856018874
noadapt,37,1,1,1000,10.0,4.7343979678714625,6.161629645487277,0.0010250255830589249,0.32786268881261843,,-0.32704973450479713,-1.7561193920114921,-2.0
noadapt,37,2,1,1000,10.0,5.268377034738071,6.6633940719871605,0.03760402139460913,0.3234983333677937,,-0.3611019884689036,-1.7561193920114921,-2.0
noadapt,37,3,0,1000,10.0,3.252756137325925,4.965975660977337,0.000719011024746429,0.04218085733533358,,-0.27157101091493474,-1.7561193920114921,-0.5196738296057367
noadapt,38,1,1,1000,10.0,4.048688353878285,5.44689039763486,0.0014684393682543424,0.3564489088866619,,-0.25746974519303994,-1.7561193920114921,-2.0
noadapt,38,2,0,1000,10.0,2.734755884405113,4.4489665645350325,0.0006679361332945222,0.041240775748277995,,-0.22230611646110476,-1.7561193920114921,-0.515272271285194
noadapt,39,1,1,1000,10.0,4.455668932150596,5.866249828258692,0.01548386074896638,0.33005463515442995,,-0.301293735794435,-1.7561193920114921,-2.0
noadapt,39,2,1,1000,10.0,5.420287297114891,6.826189795643938,0.0025930233718252696,0.34762387011062,,-0.38245206133507115,-1.7561193920114921,-2.0
noadapt,39,3,1,1000,10.0,4.190514604279315,5.5680928010752915,0.040866743390282255,0.3376744518252339,,-0.2674014817613047,-1.7561193920114921,-2.0
noadapt,39,4,1,1000,10.0,-0.1738555574890044,1.2330353684813813,0.002663248760174994,0.34656521728093137,,0.2733716594650088,-1.7561193920114921,-2.0
noadapt,39,5,1,1000,10.0,1.0869520966816473,2.484023895241027,0.01644936592779856,0.34259822752431357,,0.012161554856831203,-1.7561193920114921,-2.0
noadapt,39,6,1,1000,10.0,0.15107267816348724,1.5041986168656136,0.03258511543584003,0.3704083378735257,,0.20478074996311585,-1.7561193920114921,-2.0
noadapt,39,7,1,562,5.62,-0.15329877670881187,1.034379897183541,0.0013662111855489232,0.5670745069335902,,0.35650316469014837,-1.7561193920114921,-2.0
noadapt,40,1,1,1000,10.0,-0.1286110350970675,1.283862334853706,0.0013806245980876007,0.34226539746263107,,0.2614320611664034,-1.7561193920114921,-2.0
noadapt,40,2,1,1000,10.0,0.17171076006507024,1.574733578645348,0.03359509950377264,0.3195014739274418,,0.17474838703871592,-1.7561193920114921,-2.0
noadapt,40,3,1,1000,10.0,4.525455707380241,5.8935875829507385,0.032997155954101,0.35499036048689225,,-0.33654108910159664,-1.7561193920114921,-2.0
noadapt,40,4,1,1000,10.0,5.059366861515393,6.442956893704647,0.01772829638483175,0.35480106343740786,,-0.3694655443589357,-1.7561193920114921,-2.0
noadapt,40,5,0,1000,10.0,2.6772946213010633,4.388006758433673,0.001880578015573636,0.04352667686330852,,-0.21553953731121472,-1.7561193920114921,-0.5504439360275079
noadapt,41,1,1,728,7.28,-0.07325201153766603,1.2169172863426252,0.0030862049376220637,0.4628638891935789,,0.3019057507497205,-1.7561193920114921,-2.0
noadapt,41,2,1,1000,10.0,-0.23046099722132896,1.1865101668211366,0.0027673395272086324,0.3363808884418179,,0.17730019123241594,-1.7561193920114921,-2.0
noadapt,41,3,1,1000,10.0,3.1690178756526017,4.542135730120994,0.021148665060669532,0.3618528724824302,,-0.22308708242633365,-1.7561193920114921,-2.0
noadapt,41,4,1,886,8.86,-0.2977434071863678,1.0839680676743617,0.004451356360603753,0.369956560790159,,0.324353964265467,-1.7561193920114921,-2.0
noadapt,41,5,1,240,2.4,1.1095568961381206,1.4549702725022722,0.029148877983023937,1.3815571376643165,,0.2305010377052001,-1.7561193920114921,-2.0
noadapt,41,6,1,696,6.96,-0.190510833294945,1.0757324024448198,0.024415753678503637,0.46546040259322363,,0.31133793081813405,-1.7561193920114921,-2.0
noadapt,41,7,1,1000,10.0,2.0503760736442413,3.460595975925306,0.01923063608952038,0.32666885364090714,,-0.11556799683119041,-1.7561193920114921,-2.0
noadapt,41,8,0,1000,10.0,3.8643147574864716,5.589177335092564,0.00044239834646078225,0.0308144160589387,,-0.31537114284346895,-1.7561193920114921,-0.454781775481904
noadapt,42,1,1,1000,10.0,2.566361554376391,3.9759954421792276,0.0024627884632989552,0.3440227157453567,,-0.13616270451018012,-1.7561193920114921,-2.0
noadapt,42,2,1,562,5.62,-0.08934401567148109,1.0723176982078049,0.026587181095107257,0.567870497037099,,0.3347884786036086,-1.7561193920114921,-2.0
noadapt,42,3,1,1000,10.0,5.292424034988191,6.692160063118468,0.0024965170607118416,0.35388684682050336,,-0.36994944458579754,-1.7561193920114921,-2.0
noadapt,42,4,1,1000,10.0,4.099155300243682,5.519270623284739,0.0008820801443735687,0.3351219888260608,,-0.30900607911313516,-1.7561193920114921,-2.0
noadapt,42,5,1,1000,10.0,5.696792332859472,7.131282772621826,0.0033697053410817537,0.3182592469080568,,-0.4099006645589846,-1.7561193920114921,-2.0
noadapt,42,6,1,1000,10.0,0.312899143768667,1.7088119001267836,0.024630237096912526,0.33557639855646315,,0.1558291607684705,-1.7561193920114921,-2.0
noadapt,42,7,0,315,3.15,-1.4498741798221202,0.2796494206437017,0.0005519513772576582,0.026043840168412633,,0.4469543203119047,-1.7561193920114921,0.4595131977845701
noadapt,43,1,1,1000,10.0,1.752093067314807,3.1336408145116192,0.011722490750427493,0.36284915406425217,,-0.08367907559036294,-1.7561193920114921,-2.0
noadapt,43,2,1,1000,10.0,-0.8087203574405522,0.615042373536479,0.005177612737099393,0.3271790482973616,,0.4130744626501757,-1.7561193920114921,-2.0
noadapt,43,3,1,1000,10.0,5.636167255923823,6.995851311017577,0.040483422124199045,0.3559519147935392,,-0.39642532497050836,-1.7561193920114921,-2.0
noadapt,43,4,1,1000,10.0,2.9660336090516473,4.302471791527497,0.012746561170312165,0.40693464836533055,,-0.15983954324016306,-1.7561193920114921,-2.0
noadapt,43,5,0,280,2.8000000000000003,-1.4324283289374302,0.2933878074400675,0.0004946751308014525,0.02980858050319305,,0.46895616631057685,-1.7561193920114921,0.48596201038984965
noadapt,44,1,1,1000,10.0,4.302286394681246,5.731959107301344,0.009382399947542409,0.31706427944385207,,-0.32424788561821016,-1.7561193920114921,-2.0
noadapt,44,2,1,1000,10.0,4.10234497549545,5.497639846669343,0.003446332341086306,0.35737818849651243,,-0.30620217795128707,-1.7561193920114921,-2.0
noadapt,44,3,1,420,4.2,0.8147314654922604,1.76483402651447,0.00628468915755328,0.7997321418317294,,0.21130939115172498,-1.7561193920114921,-2.0
noadapt,44,4,1,1000,10.0,-0.811888184559504,0.5973811932152746,0.0038346228360227044,0.3430153914006909,,0.3505280520368793,-1.7561193920114921,-2.0
noadapt,44,5,1,149,1.49,3.1233106255296508,2.7870635077953336,0.005610201469945066,2.0867563082758647,,0.08567009787702126,-1.7561193920114921,-2.0
noadapt,44,6,1,1000,10.0,5.411512359532553,6.782764410622208,0.029399889943168146,0.35546745097866933,,-0.3772640015463959,-1.7561193920114921,-2.0
noadapt,45,1,1,1000,10.0,4.258740521329129,5.57916027734826,0.03324956873863093,0.40245006725372956,,-0.29006081951921997,-1.7561193920114921,-2.0
noadapt,45,2,1,1000,10.0,2.80407312310651,4.195826758590622,0.008696121311217834,0.35566963521616324,,-0.19150851795084775,-1.7561193920114921,-2.0
noadapt,45,3,1,892,8.92,-0.2611773789415497,1.0954950166816277,0.002738097720238721,0.3967088986680759,,0.33039344548142624,-1.7561193920114921,-2.0
noadapt,45,4,1,1000,10.0,-0.8303433578529107,0.5790459575927892,0.0015164073483970152,0.3452136692173952,,0.33902586677043417,-1.7561193920114921,-2.0
noadapt,45,5,1,767,7.67,-0.3372454703892014,0.9342531714999128,0.03888613053600469,0.44573461958637334,,0.34993214627202857,-1.7561193920114921,-2.0
noadapt,45,6,0,1000,10.0,6.046107753474388,7.771190820724658,0.00036885216883457894,0.03066747259238662,,-0.46521454545788526,-1.7561193920114921,-0.4525182475913576
noadapt,46,1,1,1000,10.0,-0.45587288395464354,0.9080492175871043,0.039230157092641875,0.35296713337710245,,0.2410918997065102,-1.7561193920114921,-2.0
noadapt,46,2,1,1000,10.0,3.1244885539285803,4.5353200534236136,0.001639566830271014,0.343648325686188,,-0.2275060320753651,-1.7561193920114921,-2.0
noadapt,46,3,1,1000,10.0,2.300025182896021,3.726450958030349,0.0026702662425509348,0.32702335063461385,,-0.14872378671513148,-1.7561193920114921,-2.0
noadapt,46,4,1,732,7.32,-0.2802966839644241,0.972972075066343,0.04779713058862121,0.45505350239210374,,0.33473928596240776,-1.7561193920114921,-2.0
noadapt,46,5,1,1000,10.0,0.35831412427619336,1.7556708028340133,0.0017195726793308704,0.35704314077434113,,0.13636448436701162,-1.7561193920114921,-2.0
noadapt,46,6,1,1000,10.0,2.737311226964944,4.155517124115721,0.008016249016531075,0.32989724584418445,,-0.18885655933236653,-1.7561193920114921,-2.0
noadapt,46,7,1,442,4.42,0.43198983400255964,1.356201773630638,0.003385331184980016,0.8285221211984338,,0.2662311444428983,-1.7561193920114921,-2.0
noadapt,46,8,0,1000,10.0,-1.3445606588418857,0.3675668472276604,0.0009454909272194331,0.043046395014726596,,0.43391877624041464,-1.7561193920114921,0.33502524401687117
noadapt,47,1,1,1000,10.0,1.384202229803258,2.7734150363774854,0.0028015160666051584,0.36410506937065956,,-0.039572713693096444,-1.7561193920114921,-2.0
noadapt,47,2,1,1000,10.0,5.407741823905534,6.783253194703234,0.03683793757164632,0.3437700836421453,,-0.3950349681778434,-1.7561193920114921,-2.0
noadapt,47,3,1,1000,10.0,-0.8510528404915135,0.582213859350188,0.011694227811651582,0.311158464358139,,0.40936535148723147,-1.7561193920114921,-2.0
noadapt,47,4,1,1000,10.0,3.045748504813106,4.46397949498969,0.0018111761584940175,0.3360772256764137,,-0.21823392058676058,-1.7561193920114921,-2.0
noadapt,47,5,0,1000,10.0,5.4456267715513125,7.165256176320141,0.0004552662082199205,0.03603472103444329,,-0.4245939516478934,-1.7561193920114921,-0.4845787046230754
noadapt,48,1,1,1000,10.0,-0.8116359516525826,0.6199736949901996,0.002070701643103704,0.3224390437256062,,0.3966714405293894,-1.7561193920114921,-2.0
noadapt,48,2,1,1000,10.0,5.055026165652878,6.423070791834078,0.010269272711988265,0.3778054931183043,,-0.35786304399046215,-1.7561193920114921,-2.0
noadapt,48,3,1,1000,10.0,5.557622377164185,6.951331156538907,0.01184851543661285,0.35056209720015685,,-0.38278100912842783,-1.7561193920114921,-2.0
noadapt,48,4,1,1000,10.0,3.495260193952362,4.895853252469216,0.000998918304614263,0.35452741519002356,,-0.25958292630446383,-1.7561193920114921,-2.0
noadapt,48,5,0,1000,10.0,-0.8713585684037821,0.8333208992562071,0.0014168196865607977,0.05002310466494214,,0.2184917848642971,-1.7561193920114921,-0.12259444473025594
noadapt,49,1,1,730,7.3,-0.3307332830084748,0.9750296802710079,0.014941481027726055,0.43541494770428324,,0.342523440250914,-1.7561193920114921,-2.0
noadapt,49,2,1,1000,10.0,-0.015321556065725828,1.3832184451027385,0.006152306569267017,0.35142708427376085,,0.2349183778853612,-1.7561193920114921,-2.0
noadapt,49,3,1,1000,10.0,0.6722010714795945,2.088189615504336,0.00192220574282331,0.33820864224392744,,0.05544202774617176,-1.7561193920114921,-2.0
noadapt,49,4,1,1000,10.0,3.738261194884459,5.125925526065908,0.0031856571743949505,0.36526940365564775,,-0.27301866714663703,-1.7561193920114921,-2.0
noadapt,49,5,1,1000,10.0,2.746880101564185,4.142875175132659,0.0023602688530250907,0.3577640495899942,,-0.15826882631337288,-1.7561193920114921,-2.0
noadapt,50,1,1,1000,10.0,-0.5855520538971728,0.7699556889891849,0.021323976812002182,0.37928767231313226,,0.2693277587351137,-1.7561193920114921,-2.0
noadapt,50,2,1,282,2.82,0.23854026654608562,0.7083591980733218,0.5974086302887458,0.68889183019551,,0.35215614727311556,-1.7561193920114921,-2.0
noadapt,50,3,1,1000,10.0,5.537575220135254,6.941430970357497,0.002320945305747651,0.34994269648350185,,-0.39587229858630246,-1.7561193920114921,-2.0
noadapt,50,4,1,1000,10.0,-0.6810554644768649,0.6863071444162657,0.023743845890269552,0.36501293722809197,,0.30500184009849396,-1.7561193920114921,-2.0
noadapt,50,5,0,1000,10.0,-0.8946671540854785,0.8183508682676364,0.0008663207365567882,0.042235048921820464,,0.2255698791984383,-1.7561193920114921,-0.07168475464286406
noadapt,51,1,1,1000,10.0,1.5061332639798004,2.892591041166324,0.017350394683864144,0.3523112201411043,,-0.02290282275741987,-1.7561193920114921,-2.0
noadapt,51,2,1,1000,10.0,1.2336610179319707,2.658607382539699,0.003413321476928691,0.3277597059268352,,-0.02322315144172802,-1.7561193920114921,-2.0
noadapt,51,3,1,516,5.16,0.5071820961151543,1.6454337203333418,0.0018340749750517151,0.6160336928182529,,0.235258292954145,-1.7561193920114921,-2.0
noadapt,51,4,1,1000,10.0,2.48707003323579,3.8791317518433672,0.001842148302390004,0.36221552510152527,,-0.16831761750234772,-1.7561193920114921,-2.0
noadapt,51,5,0,1000,10.0,-1.0765743263361953,0.6372233672795881,0.0007428804611043188,0.0415788179346045,,0.26790012921617556,-1.7561193920114921,0.017175787246607177
noadapt,52,1,1,1000,10.0,2.252459270410879,3.6572598129982716,0.02491150363972166,0.32640734578437786,,-0.11029529312763363,-1.7561193920114921,-2.0
noadapt,52,2,1,1000,10.0,-0.8881312411161424,0.5074499300186911,0.032815605764308614,0.32772261511235007,,0.35972571673493703,-1.7561193920114921,-2.0
noadapt,52,3,1,1000,10.0,-0.7768558177458935,0.6076715171125158,0.002638517614604013,0.3689535395384788,,0.30146338588570265,-1.7561193920114921,-2.0
noadapt,52,4,0,1000,10.0,-1.2022260553642203,0.5079688126970097,0.0010902945473457977,0.04483422940291629,,0.3181421408503209,-1.7561193920114921,0.10727484780089758
noadapt,53,1,1,1000,10.0,0.5243507604970774,1.9392307929735373,0.0009796441942134125,0.3402597153408187,,0.08277754444413693,-1.7561193920114921,-2.0
noadapt,53,2,1,1000,10.0,5.065680048547653,6.462271076852323,0.0017302229023300928,0.35779814080449224,,-0.33740830944292305,-1.7561193920114921,-2.0
noadapt,53,3,1,1000,10.0,2.435415474118319,3.821352748511021,0.005875738394528646,0.3643063792242616,,-0.15881253261162961,-1.7561193920114921,-2.0
noadapt,53,4,1,1000,10.0,0.5861123659822036,1.973597741509307,0.007188601320653865,0.361445415163735,,0.08642195061520219,-1.7561193920114921,-2.0
noadapt,53,5,0,1000,10.0,-1.2838905804128409,0.43958900099386133,0.0007060805728962903,0.03193373003189368,,0.33827732193731536,-1.7561193920114921,0.21270846004220317
noadapt,54,1,1,1000,10.0,0.8624837241257417,2.2591644550230434,0.006728115059609377,0.35271054605458113,,0.03667484162259363,-1.7561193920114921,-2.0
noadapt,54,2,1,1000,10.0,5.655349194794436,7.048743331180071,0.0025973363184427878,0.36012791930741406,,-0.38916737150460157,-1.7561193920114921,-2.0
noadapt,54,3,1,1000,10.0,-0.3591657337135157,1.0485931120349181,0.017392875926026802,0.33096767033703134,,0.3057041515775119,-1.7561193920114921,-2.0
noadapt,54,4,1,1000,10.0,0.019247930954874537,1.4179724633528767,0.03883623996412994,0.31855861964935983,,0.20813618726038136,-1.7561193920114921,-2.0
noadapt,54,5,1,1000,10.0,-0.20804330429605677,1.1871978814194764,0.0011086486658590446,0.3597695576300998,,0.3016760764921903,-1.7561193920114921,-2.0
noadapt,54,6,0,1000,10.0,-0.5741823709065188,1.1334217933577588,0.0009307702701314455,0.04758445747708291,,0.1598382930989555,-1.7561193920114921,-0.22123848526093332
noadapt,55,1,1,1000,10.0,1.7631189664842983,3.1512707539744653,0.026359459643961743,0.34160814487736335,,-0.07455500435845973,-1.7561193920114921,-2.0
noadapt,55,2,1,1000,10.0,0.509598036810027,1.8893607122690468,0.0318857750120457,0.3444709415404267,,0.08285334199432201,-1.7561193920114921,-2.0
noadapt,55,3,1,1000,10.0,5.544226091016101,6.948722464580517,0.017510552106611954,0.3341124663404642,,-0.393774425740148,-1.7561193920114921,-2.0
noadapt,55,4,1,1000,10.0,5.75043516338733,7.145847292812981,0.04627459897813082,0.31443266360770994,,-0.40782580180374406,-1.7561193920114921,-2.0
noadapt,55,5,1,1000,10.0,5.5091655493670935,6.925828502341146,0.00219198996680534,0.3372644490706345,,-0.395030221887586,-1.7561193920114921,-2.0
noadapt,55,6,1,281,2.81,1.4799767217936028,2.0340943653069274,0.018933497444282004,1.1830682510538857,,0.15542041581541913,-1.7561193920114921,-2.0
noadapt,55,7,1,1000,10.0,5.627245098596413,7.039814497862042,0.006630366062886735,0.33691962668297654,,-0.4061373945208443,-1.7561193920114921,-2.0
noadapt,56,1,1,1000,10.0,5.65883775272143,7.05940247097865,0.002507500327098763,0.35304717342717395,,-0.39011405631955925,-1.7561193920114921,-2.0
noadapt,56,2,1,1000,10.0,3.8699301826125168,5.210668452542284,0.08074600507370235,0.3346351170080221,,-0.23734611768728223,-1.7561193920114921,-2.0
noadapt,56,3,1,1000,10.0,0.8545284947619871,2.2785773137085945,0.007485011527669711,0.3245855615372149,,0.04654684701917427,-1.7561193920114921,-2.0
noadapt,56,4,1,1000,10.0,4.546398577405057,5.93269032722982,0.0182827890646895,0.3515448531220396,,-0.337505989522176,-1.7561193920114921,-2.0
noadapt,56,5,1,1000,10.0,-0.4456114907012638,0.9648423762173338,0.010447632891810422,0.33521789220108417,,0.31894760380194553,-1.7561193920114921,-2.0
noadapt,56,6,1,1000,10.0,5.344054836494044,6.7440208022322325,0.0014123509776627868,0.35474107529564036,,-0.37434216302106393,-1.7561193920114921,-2.0
noadapt,57,1,1,1000,10.0,4.7382666443981325,6.075022858983154,0.03788570516659153,0.3814774722598783,,-0.34453677253084714,-1.7561193920114921,-2.0
noadapt,57,2,1,1000,10.0,5.583156013924114,6.970204152996282,0.00786824766699825,0.3612030052723258,,-0.38701813997561485,-1.7561193920114921,-2.0
noadapt,57,3,1,1000,10.0,2.8957849320207685,4.310868565930556,0.011789727578455483,0.32924603052324936,,-0.17369136550688763,-1.7561193920114921,-2.0
noadapt,57,4,1,1000,10.0,-0.8382651088022496,0.5654233283363719,0.0035222290063191314,0.34890872586655153,,0.3054255240528759,-1.7561193920114921,-2.0
noadapt,57,5,1,1000,10.0,-0.2621295885201351,1.1698077683735546,0.002124687209819785,0.3220573479079828,,0.29433235800377033,-1.7561193920114921,-2.0
