method,seed,event,onset,detect,latency,fell,V,tilt_rms,dist,false_alarm,request_t,compute_latency,trial_dist,coupling,w_swing,F_FAST,STOP,b
bo,91,1,4.49,5.69,1.2000000000000002,1,-2.0,10.132114336682482,3.9995805636094155,0,5.68,0.010000000000000675,6.704544008253134,7.607,13.0498,52.4044,0.5,10.0
bo,91,2,37.17,38.0,0.8299999999999983,1,-2.0,18.695690600197413,1.4876759586248278,0,37.99,0.00999999999999801,6.704544008253134,7.537901040843658,10.005760876248981,58.79810460290606,0.49660433078323063,3.136081752239471
bo,91,3,46.33,46.68,0.3500000000000014,0,-0.568707710997717,4.377435070672829,-4.434367222414678,0,46.67,0.00999999999999801,6.704544008253134,10.187647478622493,14.1872800662493,45.07673777832743,0.23306594238610684,7.909412323337518
bo,92,1,4.49,5.83,1.3399999999999999,1,-2.0,9.979064490544872,4.5510665330287345,0,5.82,0.009999999999999787,17.347686551920507,7.607,13.0498,52.4044,0.5,10.0
bo,92,2,22.37,23.650000000000002,1.2800000000000011,0,-0.34179077132299274,3.0687417569741853,7.787749038348066,0,23.64,0.010000000000001563,17.347686551920507,8.928057633193657,24.26013479320816,27.88383337991747,0.2370726711812165,0.5157016547837666
bo,93,1,4.49,5.87,1.38,1,-2.0,11.253370686377195,3.8221525341558165,0,5.86,0.009999999999999787,15.249361717297402,7.607,13.0498,52.4044,0.5,10.0
bo,93,2,18.080000000000002,19.38,1.2999999999999972,1,-2.0,13.322225554201664,2.6866742540222672,0,19.37,0.00999999999999801,15.249361717297402,4.44159915512494,11.477737170497695,48.15705425472525,0.46561521365355735,0.8995555930120129
bo,93,3,29.35,30.75,1.3999999999999986,0,0.48682391472633757,3.9107928103122855,3.3931514651766044,0,30.740000000000002,0.00999999999999801,15.249361717297402,7.043698367139247,22.471123241337878,45.26533636504047,0.3571884532558916,6.772729982691235
bo,94,1,4.49,5.84,1.3499999999999996,1,-2.0,10.08850691377883,1.7826486570891036,0,5.83,0.009999999999999787,15.065937098078287,7.607,13.0498,52.4044,0.5,10.0
bo,94,2,82.39,83.72,1.3299999999999983,1,-2.0,12.74684926125461,3.1139110902543097,0,83.71000000000001,0.009999999999990905,15.065937098078287,5.69940328496097,11.364486314691836,28.326250797789797,0.1815689382980492,5.819412742686805
bo,94,3,98.8,100.14,1.3400000000000034,0,0.5065939729079422,3.739060696206427,2.477855970999551,0,100.13,0.010000000000005116,15.065937098078287,6.5144372736186344,18.814454714898893,52.433598496843715,0.457473067087265,1.6702752845226931
bo,95,1,4.49,5.76,1.2699999999999996,1,-2.0,10.433933153058232,3.5740294361620344,0,5.75,0.009999999999999787,7.528780865198345,7.607,13.0498,52.4044,0.5,10.0
bo,95,2,43.78,44.92,1.1400000000000006,0,-0.6063648924292913,4.585172943248157,-1.3342588615108548,0,44.910000000000004,0.00999999999999801,7.528780865198345,10.270090359507227,13.875448166177888,44.517037380213765,0.09809118811124728,5.368125045429593
bo,96,1,4.49,5.68,1.1899999999999995,1,-2.0,10.588373918669387,3.555541000846069,0,5.67,0.009999999999999787,4.909996781261241,7.607,13.0498,52.4044,0.5,10.0
bo,96,2,41.09,41.910000000000004,0.8200000000000003,0,-0.5150601808800346,3.9224182889647756,-4.8478058122221395,0,41.9,0.010000000000005116,4.909996781261241,7.326644583445509,22.528835832030296,47.92538811828405,0.24292563657386068,8.540765726841022
bo,97,1,4.49,5.86,1.37,1,-2.0,14.201642349483468,2.3602735208081005,0,5.8500000000000005,0.009999999999999787,7.461927795504486,7.607,13.0498,52.4044,0.5,10.0
bo,97,2,16.66,18.02,1.3599999999999994,0,-0.49659181803015756,3.7664354265471514,-0.028846982507190866,0,18.01,0.00999999999999801,7.461927795504486,5.556825574274798,20.41320440591166,30.256628559806444,0.12262953277794936,9.355834375297396
bo,98,1,4.49,6.05,1.5599999999999996,1,-2.0,10.288269485220823,1.7055243865631815,0,6.04,0.009999999999999787,1.2273911960226993,7.607,13.0498,52.4044,0.5,10.0
bo,98,2,43.660000000000004,44.660000000000004,1.0,0,-0.590620129514573,4.440250571498009,-4.919845130035486,0,44.65,0.010000000000005116,1.2273911960226993,10.916687290566365,14.34605806694518,54.60629506472307,0.08242676010808866,4.961790607723806
bo,99,1,4.49,5.84,1.3499999999999996,1,-2.0,10.195040811135348,-2.9675508265827775,0,5.83,0.009999999999999787,-1.8572025993700514,7.607,13.0498,52.4044,0.5,10.0
bo,99,2,61.550000000000004,62.95,1.3999999999999986,0,-0.49703990574145396,3.7553586454387227,-3.4434251198089383,0,62.940000000000005,0.00999999999999801,-1.8572025993700514,7.147817906868614,23.82448268959295,49.67477568069856,0.2907276074435978,2.8157948613299433
esc,0,1,4.49,6.03,1.54,1,-2.0,10.190062099389325,4.190052095371931,0,6.0200000000000005,0.009999999999999787,9.431388374976802,7.607,13.0498,52.4044,0.5,10.0
esc,0,2,38.480000000000004,39.62,1.1399999999999935,1,-2.0,10.268964001671662,-1.4941869208514147,0,39.61,0.00999999999999801,9.431388374976802,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,0,3,174.09,175.94,1.8499999999999943,0,0.4310909171385192,3.313830672300995,-0.27314540851765834,0,175.93,0.009999999999990905,9.431388374976802,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,1,1,4.49,6.66,2.17,1,-2.0,13.578701263000658,2.9956217083804533,0,6.65,0.009999999999999787,10.65251848504311,7.607,13.0498,52.4044,0.5,10.0
esc,1,2,17.97,20.87,2.900000000000002,1,-2.0,13.884602585632598,3.356748412386014,0,20.86,0.010000000000001563,10.65251848504311,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,1,3,31.05,33.52,2.4700000000000024,1,-2.0,10.28733575837921,2.251930684476818,0,33.51,0.010000000000005116,10.65251848504311,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,1,4,255.24,257.06,1.8199999999999932,0,-0.45076596983414985,3.3906103397788687,-5.738326182112154,0,257.05,0.009999999999990905,10.65251848504311,8.806407872438879,14.783454796245525,53.54965201733185,0.4712598978193576,8.676855311580274
esc,2,1,4.49,5.87,1.38,1,-2.0,10.360414825311167,4.180876170666038,0,5.86,0.009999999999999787,18.713189108494117,7.607,13.0498,52.4044,0.5,10.0
esc,2,2,20.12,21.37,1.25,1,-2.0,10.451217273583742,4.842414922374781,0,21.36,0.010000000000001563,18.713189108494117,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,2,3,37.02,38.21,1.1899999999999977,0,0.5542271055874755,3.3577233018166646,3.7728287229721253,0,38.2,0.00999999999999801,18.713189108494117,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,3,1,4.49,5.73,1.2400000000000002,1,-2.0,10.228324687672659,-0.9068578494559356,0,5.72,0.010000000000000675,4.4229323408690595,7.607,13.0498,52.4044,0.5,10.0
esc,3,2,46.72,47.59,0.8700000000000045,1,-2.0,13.367872285431673,2.7120168721139457,0,47.58,0.010000000000005116,4.4229323408690595,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,3,3,59.69,60.86,1.1700000000000017,1,-2.0,10.134593440363773,-4.128593273940005,0,60.85,0.00999999999999801,4.4229323408690595,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,3,4,174.36,175.57,1.2099999999999795,0,0.37010568221159784,3.4052668478672508,-1.0456801787320327,0,175.56,0.009999999999990905,4.4229323408690595,8.806407872438879,14.783454796245525,53.54965201733185,0.4712598978193576,8.676855311580274
esc,4,1,4.49,5.75,1.2599999999999998,1,-2.0,10.769415634248164,-2.2354511970435276,0,5.74,0.009999999999999787,7.510619791557699,7.607,13.0498,52.4044,0.5,10.0
esc,4,2,55.32,56.19,0.8699999999999974,1,-2.0,11.69360095700906,3.067313665044254,0,56.18,0.00999999999999801,7.510619791557699,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,4,3,72.57000000000001,73.31,0.7399999999999949,0,-0.4458144491012809,3.3569592608359677,-1.0808559868882375,0,73.3,0.010000000000005116,7.510619791557699,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,5,1,4.49,5.9,1.4100000000000001,1,-2.0,10.833559885837214,5.952892494013231,0,5.89,0.010000000000000675,9.059996898980087,7.607,13.0498,52.4044,0.5,10.0
esc,5,2,101.13,102.05,0.9200000000000017,0,0.36758761127951983,3.6302874872131965,-0.5595847204188527,0,102.04,0.009999999999990905,9.059996898980087,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,6,1,4.49,5.73,1.2400000000000002,1,-2.0,10.405695524409621,1.109494043532179,0,5.72,0.010000000000000675,1.6872520507287534,7.607,13.0498,52.4044,0.5,10.0
esc,6,2,43.86,45.02,1.1600000000000037,0,-0.2555394988495246,4.000373751311478,-3.4104011916317427,0,45.01,0.010000000000005116,1.6872520507287534,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,7,1,4.49,5.74,1.25,1,-2.0,10.499807694294077,-4.569111213978231,0,5.73,0.009999999999999787,9.40329195714098,7.607,13.0498,52.4044,0.5,10.0
esc,7,2,70.27,71.04,0.7700000000000102,1,-2.0,10.497111701657337,4.1623811951124265,0,71.03,0.010000000000005116,9.40329195714098,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,7,3,166.25,167.45000000000002,1.200000000000017,0,0.5492057823613594,3.3906151124472212,3.2296693232359717,0,167.44,0.010000000000019327,9.40329195714098,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,8,1,4.49,5.76,1.2699999999999996,1,-2.0,10.318174110361142,4.386638343656864,0,5.75,0.009999999999999787,17.25830031092505,7.607,13.0498,52.4044,0.5,10.0
esc,8,2,37.99,39.050000000000004,1.0600000000000023,1,-2.0,10.18673417283974,-1.6176910553136148,0,39.04,0.010000000000005116,17.25830031092505,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,8,3,284.27,285.66,1.3900000000000432,0,0.1669527260334912,3.3760330915514034,6.064559774100065,0,285.65000000000003,0.009999999999990905,17.25830031092505,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,9,1,4.49,5.7700000000000005,1.2800000000000002,1,-2.0,10.55468063228598,5.560753049079083,0,5.76,0.010000000000000675,11.737196594676202,7.607,13.0498,52.4044,0.5,10.0
esc,9,2,32.12,33.32,1.2000000000000028,1,-2.0,9.974049463873802,4.091564163616045,0,33.31,0.00999999999999801,11.737196594676202,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,9,3,60.04,61.32,1.2800000000000011,0,-0.44527057896714994,3.356037508992785,-5.503184014379421,0,61.31,0.00999999999999801,11.737196594676202,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,10,1,4.49,5.63,1.1399999999999997,1,-2.0,10.408971289987614,4.274858066151719,0,5.62,0.009999999999999787,16.583724546838628,7.607,13.0498,52.4044,0.5,10.0
esc,10,2,19.330000000000002,20.57,1.2399999999999984,1,-2.0,9.856405712052716,0.5290837423092789,0,20.56,0.010000000000001563,16.583724546838628,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,10,3,225.39000000000001,226.72,1.329999999999984,0,0.44186625213011504,3.4409375607023382,5.186166966314463,0,226.71,0.009999999999990905,16.583724546838628,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,11,1,4.49,5.75,1.2599999999999998,1,-2.0,10.64526973688921,3.9681777925432162,0,5.74,0.009999999999999787,9.986225519017534,7.607,13.0498,52.4044,0.5,10.0
esc,11,2,35.35,36.27,0.9200000000000017,1,-2.0,10.05585310332471,4.486010737552718,0,36.26,0.010000000000005116,9.986225519017534,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,11,3,54.99,55.45,0.46000000000000085,0,-0.05476838769343867,3.4064154964086377,-5.479968196095525,0,55.44,0.010000000000005116,9.986225519017534,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,12,1,4.49,5.74,1.25,1,-2.0,10.461300477583213,-2.213660969373788,0,5.73,0.009999999999999787,2.875862602149619,7.607,13.0498,52.4044,0.5,10.0
esc,12,2,74.48,75.65,1.1700000000000017,1,-2.0,10.246549447426005,-1.4442920371554873,0,75.64,0.010000000000005116,2.875862602149619,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,12,3,276.71,276.94,0.2300000000000182,0,-0.45153262421780493,3.4161790597760686,1.3638040232105657,0,276.93,0.009999999999990905,2.875862602149619,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,13,1,4.49,5.78,1.29,1,-2.0,10.240566007022858,-2.234476469521956,0,5.7700000000000005,0.009999999999999787,16.199672644996742,7.607,13.0498,52.4044,0.5,10.0
esc,13,2,53.64,54.93,1.2899999999999991,1,-2.0,10.148593526610178,3.225185926542808,0,54.92,0.00999999999999801,16.199672644996742,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,13,3,154.48,155.31,0.8300000000000125,0,-0.02432272920729628,3.332628237390753,6.053684373210967,0,155.3,0.009999999999990905,16.199672644996742,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,14,1,4.49,5.75,1.2599999999999998,1,-2.0,10.343669883083578,5.484054547509382,0,5.74,0.009999999999999787,13.457522661735034,7.607,13.0498,52.4044,0.5,10.0
esc,14,2,30.89,31.75,0.8599999999999994,1,-2.0,10.336605434395903,-4.877978987076342,0,31.740000000000002,0.00999999999999801,13.457522661735034,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,14,3,279.15000000000003,279.89,0.7399999999999523,0,-0.4545187635491816,3.424173343985837,4.595363996804103,0,279.88,0.009999999999990905,13.457522661735034,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,15,1,4.49,5.97,1.4799999999999995,1,-2.0,14.303981080263679,2.7086833282738385,0,5.96,0.009999999999999787,15.823450026641211,7.607,13.0498,52.4044,0.5,10.0
esc,15,2,17.22,18.69,1.4700000000000024,1,-2.0,10.223696925878045,4.634968116933367,0,18.68,0.010000000000001563,15.823450026641211,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,15,3,232.9,234.97,2.069999999999993,0,0.5515091191595174,3.3828213110044536,2.514548018839772,0,234.96,0.009999999999990905,15.823450026641211,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,16,1,4.49,5.65,1.1600000000000001,1,-2.0,10.71200569278657,4.6524775399515015,0,5.64,0.010000000000000675,13.689715427042405,7.607,13.0498,52.4044,0.5,10.0
esc,16,2,32.730000000000004,33.94,1.2099999999999937,1,-2.0,10.735132176196913,-4.955778058280608,0,33.93,0.00999999999999801,13.689715427042405,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,16,3,160.28,161.03,0.75,0,0.43276792292646393,3.437760819160077,4.730946736465828,0,161.02,0.009999999999990905,13.689715427042405,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,17,1,4.49,5.72,1.2299999999999995,1,-2.0,10.505238102291838,3.6416074169525765,0,5.71,0.009999999999999787,12.993594470987142,7.607,13.0498,52.4044,0.5,10.0
esc,17,2,93.39,94.25,0.8599999999999994,0,0.5080641339106037,3.567748840516897,4.637705573833395,0,94.24,0.010000000000005116,12.993594470987142,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,18,1,4.49,5.96,1.4699999999999998,1,-2.0,10.521716482367612,4.070875791478958,0,5.95,0.009999999999999787,14.398473146573968,7.607,13.0498,52.4044,0.5,10.0
esc,18,2,21.79,23.43,1.6400000000000006,1,-2.0,10.652635193356419,-1.7663118738359413,0,23.42,0.00999999999999801,14.398473146573968,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,18,3,87.73,89.12,1.3900000000000006,0,-0.3574411921730897,3.3678486817127036,5.163963369681182,0,89.11,0.010000000000005116,14.398473146573968,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,19,1,4.49,5.7,1.21,1,-2.0,10.162673306108312,-3.4850185891567165,0,5.69,0.009999999999999787,7.532550486542896,7.607,13.0498,52.4044,0.5,10.0
esc,19,2,73.10000000000001,74.41,1.309999999999988,1,-2.0,10.71515874162644,4.898579010466334,0,74.4,0.009999999999990905,7.532550486542896,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,19,3,93.04,94.35000000000001,1.3100000000000023,1,-2.0,10.492834486229865,0.8957844260867773,0,94.34,0.010000000000005116,7.532550486542896,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,19,4,258.9,260.05,1.150000000000034,0,-0.4503881310639444,3.3845461620451425,-3.871677170015273,0,260.04,0.009999999999990905,7.532550486542896,8.806407872438879,14.783454796245525,53.54965201733185,0.4712598978193576,8.676855311580274
esc,20,1,4.49,5.7,1.21,1,-2.0,10.364568461240596,3.9820954730379143,0,5.69,0.009999999999999787,11.868551740564863,7.607,13.0498,52.4044,0.5,10.0
esc,20,2,38.82,40.12,1.2999999999999972,1,-2.0,10.61790659858733,-1.409069205038037,0,40.11,0.00999999999999801,11.868551740564863,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,20,3,82.37,83.73,1.3599999999999994,0,-0.4463883881727032,3.367324878562116,2.902007496478424,0,83.72,0.010000000000005116,11.868551740564863,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,21,1,4.49,5.79,1.2999999999999998,1,-2.0,18.711259224746886,1.609482095743973,0,5.78,0.009999999999999787,12.334571054533164,7.607,13.0498,52.4044,0.5,10.0
esc,21,2,12.73,13.38,0.6500000000000004,1,-2.0,10.795468942648064,3.502883247896685,0,13.370000000000001,0.009999999999999787,12.334571054533164,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,21,3,29.5,30.76,1.2600000000000016,1,-2.0,10.444998067663112,4.496230337076616,0,30.75,0.010000000000001563,12.334571054533164,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,21,4,187.26,188.53,1.2700000000000102,0,-0.4503528142364844,3.4017359908695544,-4.968171747310242,0,188.52,0.009999999999990905,12.334571054533164,8.806407872438879,14.783454796245525,53.54965201733185,0.4712598978193576,8.676855311580274
esc,22,1,4.49,5.76,1.2699999999999996,1,-2.0,10.749931432969252,2.8585244296016885,0,5.75,0.009999999999999787,9.566150771156476,7.607,13.0498,52.4044,0.5,10.0
esc,22,2,40.32,41.61,1.2899999999999991,1,-2.0,10.46689129255309,-4.85036454791846,0,41.6,0.00999999999999801,9.566150771156476,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,22,3,164.83,166.11,1.2800000000000011,0,0.5415486927591179,3.4694387535454108,3.4415771780970488,0,166.1,0.010000000000019327,9.566150771156476,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,23,1,4.49,5.89,1.3999999999999995,1,-2.0,10.217071005534466,5.412296309848701,0,5.88,0.009999999999999787,13.056183102974943,7.607,13.0498,52.4044,0.5,10.0
esc,23,2,26.5,27.77,1.2699999999999996,1,-2.0,10.085423330887375,4.566773566553733,0,27.76,0.00999999999999801,13.056183102974943,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,23,3,51.88,53.25,1.3699999999999974,0,-0.2388089951073425,3.404379445496966,-2.825385241168041,0,53.24,0.00999999999999801,13.056183102974943,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,24,1,4.49,5.76,1.2699999999999996,1,-2.0,10.31952116069357,-1.3247161234125115,0,5.75,0.009999999999999787,-2.6383417166995806,7.607,13.0498,52.4044,0.5,10.0
esc,24,2,122.61,123.54,0.9300000000000068,1,-2.0,10.397688221699946,-2.0344019276471785,0,123.53,0.010000000000005116,-2.6383417166995806,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,24,3,256.68,257.91,1.2300000000000182,0,-0.4479734456821907,3.374037011457438,-5.003764817396462,0,257.9,0.010000000000047748,-2.6383417166995806,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,25,1,4.49,5.95,1.46,1,-2.0,10.338818615666371,1.7193082498860432,0,5.94,0.009999999999999787,17.614399665481006,7.607,13.0498,52.4044,0.5,10.0
esc,25,2,185.72,187.17000000000002,1.450000000000017,1,-2.0,10.97467048760195,1.4501764994979531,0,187.16,0.010000000000019327,17.614399665481006,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,25,3,285.43,287.09000000000003,1.660000000000025,0,0.27215760020384816,3.4242390165195737,6.058442149008464,0,287.08,0.010000000000047748,17.614399665481006,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,26,1,4.49,5.75,1.2599999999999998,1,-2.0,10.695351906240848,-3.2853660360190924,0,5.74,0.009999999999999787,4.1764599598529095,7.607,13.0498,52.4044,0.5,10.0
esc,26,2,73.06,74.3,1.2399999999999949,0,-0.4420615201638946,3.3175358217369664,2.474175635721183,0,74.29,0.009999999999990905,4.1764599598529095,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,27,1,4.49,5.87,1.38,1,-2.0,10.725171360945774,1.884991643159656,0,5.86,0.009999999999999787,14.812084563374698,7.607,13.0498,52.4044,0.5,10.0
esc,27,2,87.68,88.98,1.2999999999999972,1,-2.0,10.644665571473745,1.2174041601188739,0,88.97,0.010000000000005116,14.812084563374698,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,27,3,227.86,229.20000000000002,1.3400000000000034,0,0.5061309741107756,3.3490994619867926,3.740142252799945,0,229.19,0.010000000000019327,14.812084563374698,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,28,1,4.49,5.7700000000000005,1.2800000000000002,1,-2.0,10.313008515053642,2.5431177689428113,0,5.76,0.010000000000000675,8.748881947169824,7.607,13.0498,52.4044,0.5,10.0
esc,28,2,111.4,112.53,1.1299999999999955,1,-2.0,10.653034663670955,-3.8357840678191706,0,112.52,0.010000000000005116,8.748881947169824,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,28,3,162.81,163.70000000000002,0.8900000000000148,0,0.5303603233132191,3.3765062506119525,4.313453599839298,0,163.69,0.010000000000019327,8.748881947169824,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,29,1,4.49,5.8500000000000005,1.3600000000000003,1,-2.0,16.04953856989485,2.2948775711428415,0,5.84,0.010000000000000675,1.1192759735871576,7.607,13.0498,52.4044,0.5,10.0
esc,29,2,15.36,16.16,0.8000000000000007,1,-2.0,10.681078083468734,-3.9949559028092927,0,16.15,0.010000000000001563,1.1192759735871576,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,29,3,66.41,67.79,1.3800000000000097,0,-0.44667415466982485,3.362666943128958,-3.4862427319448885,0,67.78,0.010000000000005116,1.1192759735871576,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,30,1,4.49,5.84,1.3499999999999996,1,-2.0,10.204697256266611,4.155277938527964,0,5.83,0.009999999999999787,11.847347941915432,7.607,13.0498,52.4044,0.5,10.0
esc,30,2,29.28,30.67,1.3900000000000006,1,-2.0,10.628824860274701,4.025775861363444,0,30.66,0.010000000000001563,11.847347941915432,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,30,3,251.3,252.63,1.329999999999984,0,-0.4564252394143658,3.469516265444386,-5.089138024415563,0,252.62,0.009999999999990905,11.847347941915432,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,31,1,4.49,5.66,1.17,1,-2.0,10.616259794502081,-2.3894136472878302,0,5.65,0.009999999999999787,11.076570590271235,7.607,13.0498,52.4044,0.5,10.0
esc,31,2,74.37,75.59,1.2199999999999989,1,-2.0,10.39778318172316,5.6411829072602675,0,75.58,0.010000000000005116,11.076570590271235,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,31,3,234.61,235.78,1.1699999999999875,0,0.5102534558847833,3.3735683079494754,0.9886451233865223,0,235.77,0.009999999999990905,11.076570590271235,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,32,1,4.49,5.78,1.29,1,-2.0,10.229640980905717,-0.8734417948433271,0,5.7700000000000005,0.009999999999999787,5.871345142183498,7.607,13.0498,52.4044,0.5,10.0
esc,32,2,50.800000000000004,51.730000000000004,0.9299999999999997,1,-2.0,10.299641777742682,-3.0536264151586967,0,51.72,0.010000000000005116,5.871345142183498,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,32,3,105.83,107.09,1.2600000000000051,0,0.5185942945372499,3.4183685387717095,1.0823078739100298,0,107.08,0.010000000000005116,5.871345142183498,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,33,1,4.49,7.3100000000000005,2.8200000000000003,1,-2.0,10.115516861401392,5.536610334738107,0,7.3,0.010000000000000675,11.669296996680584,7.607,13.0498,52.4044,0.5,10.0
esc,33,2,110.04,112.31,2.269999999999996,1,-2.0,10.278084242787903,-3.970402333317314,0,112.3,0.010000000000005116,11.669296996680584,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,33,3,227.45000000000002,230.47,3.019999999999982,0,0.5238856043108906,3.3639700511986685,4.281932401539634,0,230.46,0.009999999999990905,11.669296996680584,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,34,1,4.49,5.72,1.2299999999999995,1,-2.0,11.042622796865142,2.122800307396136,0,5.71,0.009999999999999787,12.193446645892088,7.607,13.0498,52.4044,0.5,10.0
esc,34,2,46.03,47.38,1.3500000000000014,1,-2.0,10.444212539232431,5.064107651703578,0,47.37,0.010000000000005116,12.193446645892088,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,34,3,71.55,72.47,0.9200000000000017,0,-0.4496643543118829,3.3824883120374367,-2.964110342536271,0,72.46000000000001,0.009999999999990905,12.193446645892088,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,35,1,4.49,5.91,1.42,1,-2.0,10.681118745244941,-3.5352777670723423,0,5.9,0.009999999999999787,6.545135627759582,7.607,13.0498,52.4044,0.5,10.0
esc,35,2,74.14,75.03,0.8900000000000006,0,-0.48208559859968575,3.6523966494198206,5.076665442644552,0,75.02,0.010000000000005116,6.545135627759582,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,36,1,4.49,5.72,1.2299999999999995,1,-2.0,10.8399314962568,-1.8726470314028782,0,5.71,0.009999999999999787,1.551827257354915,7.607,13.0498,52.4044,0.5,10.0
esc,36,2,50.77,51.980000000000004,1.2100000000000009,1,-2.0,10.30654879338922,-4.644393910234712,0,51.97,0.010000000000005116,1.551827257354915,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,36,3,106.66,107.51,0.8500000000000085,0,0.5493000741290507,3.3878263053303157,1.6570358082535313,0,107.5,0.010000000000005116,1.551827257354915,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,37,1,4.49,5.88,1.3899999999999997,1,-2.0,9.998427627923357,-3.6790311242856535,0,5.87,0.009999999999999787,-5.34216385266716,7.607,13.0498,52.4044,0.5,10.0
esc,37,2,58.09,59.39,1.2999999999999972,1,-2.0,10.486344987182484,-5.552449969862843,0,59.38,0.00999999999999801,-5.34216385266716,8.217849698900446,14.59003098833955,56.746573014941454,0.5,10.0
esc,37,3,112.21000000000001,113.54,1.3299999999999983,0,0.22632723784920783,3.4619525268417353,-1.889436483837839,0,113.53,0.010000000000005116,-5.34216385266716,8.658568016052637,15.295360138963611,57.285726550913324,0.5,10.0
esc,38,1,4.49,6.73,2.24,1,-2.0,10.422064476567314,-3.9102580308828276,0,6.72,0.010000000000000675,10.836145340848905,7.607,13.0498,52.4044,0.5,10.0
